评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7413005481750397715,这老太婆不像演的[微笑],1333,2024-09-10 21:36:43,大力王,https://www.douyin.com/user/MS4wLjABAAAAGzp4QZ_absljHAFY0eiplFOslE34rgRUG8RxoC504LU,Lige13564118138,未知,5,上海
7405625268092535593,我正在看的小说拍成了短剧，女主惜惜选的太好了[比心],1394,2024-08-22 00:08:25,🌸小十三,https://www.douyin.com/user/MS4wLjABAAAAPG2fwa9NSQ1Am_iiYC_IwWxrH3PjhL-6sz_1X6OoRKNWNPXtZvA3JR3dWIV7kCB3,susu_kang,未知,3,广东
7405616499064423218,人间清醒的宋惜惜[比心],1070,2024-08-21 23:34:20,当打之年,https://www.douyin.com/user/MS4wLjABAAAAzlwBbo9yonoSxbamGhAiCzl4QoTYjqQvUowShRqC7wisvBk6c33iWvLO-7ubL6Ew,annuan_007,未知,0,山东
7408870825544303400,鞭子不要了？,243,2024-08-30 18:20:22,珵珵,https://www.douyin.com/user/MS4wLjABAAAApWvOwUfwkiGYFOapQkP2W4HzNK0lsMUX48C0ihQR09Y,dynz0ltg80qn,未知,3,安徽
7405614125236388648,宋惜惜你最[赞][赞][赞],223,2024-08-21 23:25:10,😋笑~鹤~呵🌈期待都是好结果,https://www.douyin.com/user/MS4wLjABAAAA59ZIF3odOhahjBvGXNzCi-6QUVMiX2hvaQ_XyTaF1x3jSH3u5KOpBW0VyxBoHmaB,xindekaishi251,未知,0,广东
7412224326914999080,这音乐。。。又想看犬夜叉了,52,2024-09-08 19:03:16,兰兰叶,https://www.douyin.com/user/MS4wLjABAAAAczfC7d9SuWMc7tzHYqq4KMYyV9_83UAGdYiGVN0tgM4,,未知,1,辽宁
7421933187667133218,"惜惜明明是一个很完美的女子，有背景，有颜值，会武功，既贤惠又顾家，搞不懂战北望咋看上易妨！
不过剧中战北望，不知道惜惜会武
唉！以后有的是你们战家的苦",87,2024-10-04 23:01:59,开心2,https://www.douyin.com/user/MS4wLjABAAAA_Tz88Q0ZU7L4wJ3PJO71FyclE01LqYrpmwc2xH2K7zkCrToXQ-rmL0f2ldP0_djR,xiaqi26014,未知,3,四川
7415482644077478719,我说音乐怎么这么熟悉。这不是日本动漫犬夜叉上的背景音乐吗,11,2024-09-17 13:52:51,兔子🐰的小狮子,https://www.douyin.com/user/MS4wLjABAAAA47hY3jdDpH8NqdrZSNLZk55wADoKJkG70G5UvmEpFHk,,未知,2,山东
7409111461408097051,这一家子 简直了,93,2024-08-31 09:48:16,手握……,https://www.douyin.com/user/MS4wLjABAAAAMZd4OBAPDe54KiiqIgfJbV0EPO_gGIjWEWFd5PuJdaAU8fSENYk0dRl3ZCtui0oM,69182490231,未知,0,江西
7409462527048581922,这电视剧啥名字，怎么能搜索到,35,2024-09-01 08:41:05,祥瑞,https://www.douyin.com/user/MS4wLjABAAAA6C3WErhoyj3U9Wx2Sf4caJk42d0vwJvZaq93cWhegn4,xiangrui2563,未知,2,广东
7409130297633014538,嫁妆呢？不要了？,93,2024-08-31 10:56:49,夜雨微凉,https://www.douyin.com/user/MS4wLjABAAAAbmTwZmjTn0mj2X03Ub3bKE6-TuR5bRebX-YwVcL1KNM,yeyuweiliang18,未知,1,安徽
7413659318488728354,小说已经看完了，剧也看的爽，真是太符合小说原版了[色][色],52,2024-09-12 15:56:15,兮瑾(〜￣▽￣)〜,https://www.douyin.com/user/MS4wLjABAAAA-qZ3rD5OjIMiWSiaXiNcEIcXT0xX52IjRW4YitpseAtIh9psE0bSzMMtx8l_Yd1D,Xxm00689,未知,6,河南
7416899652082090792,这个古装片比那些大牌导演明星演的坦胸露背的古装剧强太多了。👏👏👏,48,2024-09-21 09:29:30,人生这杯酒,https://www.douyin.com/user/MS4wLjABAAAA3WkkFJ6GUcPPVmxnoHaG--SFtxLi5ep4oOFZ55M3Si0,,未知,0,黑龙江
