评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7408221296902079273,这部剧拍的好好，堪比大片，全员演技在线，女主不仅漂亮还会武，女二反派演的也很好，让人恨的牙痒痒,57,2024-08-29 00:52:53,★辰逸☆,https://www.douyin.com/user/MS4wLjABAAAAjpYfS3FQP2BoZXQ0HxAWCQAMjIlgig-hn_8tzHfGipo9Mho0g-uGtguidkfVMx-G,963852741Even,未知,3,福建
7408366440174453544,这部戏就是男主差了那么一点，要不完全可以和电视剧比美,52,2024-08-29 09:40:50,湘姐,https://www.douyin.com/user/MS4wLjABAAAAJA1KzUhm7W4I9wRHmrswMzZjwjgQOGOFLvCo0Ec84PI,,未知,5,湖南
7414745531329970944,公主不应该自称本宫吗？咋还哀家了？,54,2024-09-15 14:10:50,蓝沐柠,https://www.douyin.com/user/MS4wLjABAAAAKpjUVqeuGFT3wV5h142BM51Lcw93l6tFGlAC61xIdNhG4YLxhg3LWlDkFQ_sUJ37,lanmuning,未知,4,北京
7408977068652462848,[捂脸]这丫鬟也是神助攻,22,2024-08-31 01:41:42,友忆思,https://www.douyin.com/user/MS4wLjABAAAAZhKNf1RXopGianw0PqxCkTU8Qk_zDkj7LEnhWTQx0jM,,未知,0,河北
7408335005753967397,长公主自称哀家？是这样吗？[思考][思考][思考],25,2024-08-29 07:53:40,顺意SHUN  YI,https://www.douyin.com/user/MS4wLjABAAAAPkgegUefzfhUcXwiJen8BFKqjV-CuvoO_sRzoRmB-tnxzJzU7hX14TrBiupvJ3FK,shunyiSHUNYI73,未知,2,河南
7469035275395793683,不应该称皇上吗[捂脸]陛下是藩王的称呼吗[捂脸],1,2025-02-08 21:13:06,谷雨my,https://www.douyin.com/user/MS4wLjABAAAA8UHA1z6g-EI8MwFD6GKelvwQ2PadJLi-4wAlwUT4fx5R1v6vYtome6Fm6qs9jGb2,GuYu3.14159,未知,1,江西
7408470348167463732,敌人的敌人就是朋友[大笑][大笑][大笑],8,2024-08-29 16:20:31,去留随意,https://www.douyin.com/user/MS4wLjABAAAAwfgFxj_5CsdoNXHk-xWeDKbrQCruIBomE35IRFyaEIroZMo7lNCIlbiG6yXI9dYU,74303863739,未知,0,河北
7427716729764201216,公主自称哀家[捂脸],4,2024-10-20 13:03:37,镜子,https://www.douyin.com/user/MS4wLjABAAAAPMGhYqSEOKod-L2-KQxQtcvIOsFEs9vwgdP2heMdn78,,未知,1,四川
7408700053559083830,长公主不应该自称本宫吗。后妃长称哀家。乱套啊[抠鼻],5,2024-08-30 07:41:57,拾忆🍂,https://www.douyin.com/user/MS4wLjABAAAAF0StG20gkdtdQTq6OWP69anISrPnrIPDgJNqNUtTXvM,dy8kfjdraqe8,未知,1,上海
7412856170191225610,哀家应该是太后自称，公主不能说这个吧,18,2024-09-10 12:00:17,兰溪,https://www.douyin.com/user/MS4wLjABAAAALM8vOyZBRE-ClIZttA34ionUzJ8jg0LySmiTnA9WSjIYMcyh-HS0ukC1GzGvQm_r,89718631587,未知,1,北京
7429232270701478708,你们瞧太妃那个小眼神，笑死了[奸笑],8,2024-10-24 15:09:53,随风,https://www.douyin.com/user/MS4wLjABAAAAT56M-aX1c92xOzxTCt4xubYWzujOtBvLxYr-3zn0EiFqyshAlPchUNEinGUHEtR7,suifeng9595773,未知,0,江苏
