评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7408438467006448423,我有个疑问，知道易昉是杀西京太子，西京人误杀宋惜惜一家，为什么不把易昉一家暗杀了,499,2024-08-29 14:18:41,启启,https://www.douyin.com/user/MS4wLjABAAAAXNPDco-Q8-yzswHG0TULLUFmAtedMpHjLCt_lrnXigY,2048078440D,未知,10,江苏
7409321481585001235,这仗打的累死人将军连马都没有一匹的全靠11路[捂脸][捂脸][捂脸][捂脸][捂脸],125,2024-08-31 23:43:56,云之巅！,https://www.douyin.com/user/MS4wLjABAAAAdJIjodwl36L9-lXiasevMA5qriBRpmR4rGX7YuBHbBo,666888999oml,未知,5,云南
7408205433100157748,这女二怎么当上将军的[捂脸][捂脸],312,2024-08-28 23:20:25,容暻,https://www.douyin.com/user/MS4wLjABAAAAL9dJ07iBIrZ8cqcN01NW8hNr3CrBRO6HnFnz8B1JnN0,,未知,3,福建
7414768983353017103,她终于要没了吗,17,2024-09-15 15:44:02,用户2214013291869,https://www.douyin.com/user/MS4wLjABAAAA5CxCmzTKQzbXY_4VttltHNMSl5dkv9K4w_xg9O9tcEk,dyoi94d8v3r9,未知,2,内蒙古
7408797524180894464,看过小说的，很好奇那太子是怎么被易昉羞辱的,181,2024-08-30 13:34:59,零起点,https://www.douyin.com/user/MS4wLjABAAAAOzQik10tAixzBwiKtCsf3c0TMBY3pipgNVEXRC0_sfI_Yv7C5602_6pl2UXqNSzh,89435157330,未知,4,广西
7485028080428843817,我好喜欢女主，好讨厌女二，我喜欢华妃这种坏但是演的不那么让人讨厌的。看不下去女二了,0,2025-03-23 23:35:01,牛牛！,https://www.douyin.com/user/MS4wLjABAAAAdf0aApHzvg5gsYPBSIJyYDw9BOPIWFipq_ex4OkvWYY,,未知,0,浙江
7411142058032775970,他们打战都没有马🐴的吗？？？,8,2024-09-05 21:01:41,嘟嘟嘟嘟嘟,https://www.douyin.com/user/MS4wLjABAAAAGFWWdY5t10uMoH-nH43X2ULbZfKSj_DgwarHllMH4Qs,,未知,2,广东
7410655605214118694,这兵也太少了吧,18,2024-09-04 13:42:35,吾乃第三平行世界第八星铟鏙锶烃星舞法天女,https://www.douyin.com/user/MS4wLjABAAAASmwGy7fLRZUUv9Cmo1Pz6DUH0zjgyOZFGDdTLmk47Bw,,未知,2,福建
7408155269283119911,腰带都脱皮了,33,2024-08-28 20:06:43,奔跑的石头,https://www.douyin.com/user/MS4wLjABAAAA5bblhG7LrAQTIgh3GbwnFqZRVmIW7ruueHHbjrZPLE8,,未知,1,安徽
7408944397460636450,易昉连小兵都打不过[看]还残杀同僚,57,2024-08-30 23:01:02,愿将来胜过往,https://www.douyin.com/user/MS4wLjABAAAAo2jiLEqvAv6gyx-oPYPXh4-7DA_n8b_gK1TXegVlSUs,,未知,0,河南
7415902110774969138,又元帅又王爷又将军的，一匹马都不给配的吗,4,2024-09-18 17:01:44,土匪哥,https://www.douyin.com/user/MS4wLjABAAAAYD3ygrQElTefwj5RFZe-qHb8x_j6XuaflPeQTKpokqw,,未知,1,吉林
7426477802511991604,这剧演员太少，几十个人打仗,1,2024-10-17 05:39:17,德邦香料,https://www.douyin.com/user/MS4wLjABAAAAniqsThGZ6-XhRFXxcCtQck8Tngir4F88rbVpMjslBVQ,tingyudefeng23,未知,1,江西
7405894858277716771,地上还有车轮印，城墙排水沟都是水泥的[捂脸][捂脸][捂脸],117,2024-08-22 17:34:32,^狩猎^,https://www.douyin.com/user/MS4wLjABAAAAVMUVlwOGccILhpXLMn8KF46yXHTVKejvG9ql8v8mpp4,xy15174319999,未知,2,湖南
7411174986193208101,这个剧成本比其他短剧要高啊,29,2024-09-05 23:19:33,无聊人生,https://www.douyin.com/user/MS4wLjABAAAAUaHpIL5a6D7f5aXK5-VwXA9TcFUD2Qo17-v4cnvoNRU,V15620988338,未知,0,天津
7409099661954761506,贪功之女无好下场[捂脸],52,2024-08-31 09:06:54,吃饱撑着,https://www.douyin.com/user/MS4wLjABAAAAD8OkwDOdHs1NZergcBFoVxlmBJbHwdo9DKlvy85TWxNLsE0veAkb2RejR87OITr3,chibaocengzh,未知,0,浙江
7409235731711722280,西凉以其人之道对付易昉真是大快人心,55,2024-08-31 17:52:30,怡然自若,https://www.douyin.com/user/MS4wLjABAAAAe9ACC-xRwZShw_a0q70Vi3EaXq-j-vkkuqH3Ddn1knc,,未知,0,江西
7407418845574841128,元帅这个头套好搞笑,30,2024-08-26 20:19:15,楠楠娜娜,https://www.douyin.com/user/MS4wLjABAAAAFXIsb1X4aZpvE4oNdf3fID_mHazLJ-Cay0cHycjy0eMsSCwL-UF5dYfCski0QMnH,wenna9797,未知,0,山东
7408440964677075763,易昉送人头去了[抠鼻],25,2024-08-29 14:26:45,ℳ̶̶̶̶໌໌້ᮨ꧔ꦿ*꯭͡拾染꧔ꦿ,https://www.douyin.com/user/MS4wLjABAAAACEwPQR9gIfaZGJWYEc-jGzCAEda01TabPUzbBFz2z12Sz-wAuQjeSnXVkf01tQfA,shiran79684,未知,0,广东
