评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7412093833766847295,虽然为了金币，这部短剧绝对是目前最好的一部了，演员都还不错，就是剧情上因为原著就有硬伤。,8,2024-09-08 10:43:16,心想事成2023,https://www.douyin.com/user/MS4wLjABAAAAnBcXjax_Q6y-5FgUN90qI80hzTQq8GOuB-V58Dc9mcsCpZ8mvOrG-xTSiJR11qHV,97515705857,未知,10,甘肃
7408184741251482402,看这个片子，不感觉是短剧，就是大片，喜欢她的演技，更喜欢她的颜值,182,2024-08-28 21:51:41,素颜的我,https://www.douyin.com/user/MS4wLjABAAAAxdgWv0MtZolRmtfEEdCqv-s_Y4MohYB1Ty23WM4KugI,suyandewo194,未知,4,江苏
7406585969384538917,看一集就要看一次广告，这个看完就卸载了,14,2024-08-24 14:33:55,꧁💞很幸运遇见你💞᭄᪲ᩚ꯭ᩚ꧂^_^,https://www.douyin.com/user/MS4wLjABAAAAqzAA7-lp8xDeVYItlMFpTaYYWsNE2Y50nHHFbvu2_6w,dyxwwos2poei,未知,3,甘肃
7408808606206149416,这部剧是所有短剧最棒的一部，无论编剧、演员演技、阵容都堪比大片，必须点赞[赞][赞][赞],27,2024-08-30 14:12:06,平安就好,https://www.douyin.com/user/MS4wLjABAAAAV57t43EAO5Gdl818U3bCL6zqIIBW9L-YF1tKmLK5T4l6WaYMVxXXcVaUSshs6H8k,dygn0tdd50l5,未知,2,辽宁
7412660805285446400,丫鬟我看上了[捂脸],0,2024-09-09 23:19:40,ྎℋ苗族⁵²⁰阿信¹³¹⁴,https://www.douyin.com/user/MS4wLjABAAAADcjVRICSheLrhXWhmp4V_9bXZiTQfVxpiJGFcYKOmAK_3p4kynpZL0tfamyuDaYw,23224597524,未知,6,湖南
7409578721843331867,我看完了全集都没有广告[呲牙][呲牙][呲牙][呲牙][呲牙],7,2024-09-01 16:01:38,庄家赢,https://www.douyin.com/user/MS4wLjABAAAAhkAnG7kqEch5yGscFtliIuFKs0JOguS7IX8PwDKHQq7Ce1k7kq7v4qcim8SyJw-F,ZRB52035,未知,4,四川
7413731271874069288,王爷的形象颠覆了我对这个人物的想象,3,2024-09-12 20:29:09,🌈Unicorn🌈,https://www.douyin.com/user/MS4wLjABAAAAyYQ9eFTa9u6XwcCHIYRIdL5UAGhjSYadYEhnxe0Q5L0,,未知,2,北京
7424085052516516619,女一到底叫什么[抠鼻],0,2024-10-10 18:13:38,还是路哥(σﾟ∀ﾟ)σ⁶⁶⁶⁶⁶⁶⁶⁶⁶,https://www.douyin.com/user/MS4wLjABAAAAlUwdtW5tbcKqyQ2dN-Tc-B4PI6FJRP9zn7UDyXGi-GwmfWub56c4lkJerrVX983D,wqnmlgb311611,未知,2,山东
7415937845217887026,公主女儿不是应该叫县主吗,1,2024-09-18 19:16:08,土匪哥,https://www.douyin.com/user/MS4wLjABAAAAYD3ygrQElTefwj5RFZe-qHb8x_j6XuaflPeQTKpokqw,,未知,2,吉林
7473833395677397787,这不像是短剧，简直就是大片，演员演技剧情[赞]超赞,0,2025-02-21 19:31:53,钢铁侠,https://www.douyin.com/user/MS4wLjABAAAAofDqeuYI5zSOEbGDv7b3D9KS6x0M4tsojx46lVrP2kFmPH1uPQrhGVcI3QR6VKiY,dysclfds8qir,未知,0,江苏
7419378165015921418,哈哈哈哈哈，说自己母亲跋扈，嗯，实在人,17,2024-09-28 02:20:29,很少玩,https://www.douyin.com/user/MS4wLjABAAAAFYwc0LwwEz3UA3qmZdJd442RCtAt9TZCujIDz9f_sj_PlLG3KTjW643kz_CdlbHM,dy1d3e8m1zv7,未知,1,重庆
7408162237082387238,不喜欢男主，不够护短偏爱,21,2024-08-28 20:22:32,沫狸K i s s（关必回）,https://www.douyin.com/user/MS4wLjABAAAAlQzA8FnlyRTcOHpG5wM-oV4sfJJPkq_0dto5FlVZN7DvDl0PhZS6wcgLrkjxbTNq,moliKissguan,未知,3,河南
7408219492541989673,这部剧拍的好好，堪比大片，全员演技在线，女主不仅漂亮还会武，女二反派演的也很好，让人恨的牙痒痒,52,2024-08-29 00:43:24,★辰逸☆,https://www.douyin.com/user/MS4wLjABAAAAjpYfS3FQP2BoZXQ0HxAWCQAMjIlgig-hn_8tzHfGipo9Mho0g-uGtguidkfVMx-G,963852741Even,未知,1,福建
7405645898614899491,我好喜欢惜惜这个角色,65,2024-08-22 01:28:33,😋笑~鹤~呵🌈期待都是好结果,https://www.douyin.com/user/MS4wLjABAAAA59ZIF3odOhahjBvGXNzCi-6QUVMiX2hvaQ_XyTaF1x3jSH3u5KOpBW0VyxBoHmaB,xindekaishi251,未知,1,广东
7412880597238580009,她身边的丫鬟是之前战场上的万紫吗？（她身边的那个女兵）,0,2024-09-10 13:38:36,清水萝卜,https://www.douyin.com/user/MS4wLjABAAAADeWcNg9GejZ4DekCj8xmZVYEgp4rK3g2qEwmKCtM0uc,dyo6memezwfs,未知,1,广东
7414303380308525858,长公主好看,3,2024-09-14 09:35:14,『°』布🍮,https://www.douyin.com/user/MS4wLjABAAAAI0FASgCoofVGGASVUyt0lAjk5O_mPn_cs6WNtFp0g5q4SdU1_Lvgtin_trsrV1cU,24933166561,未知,1,宁夏
7473728572575761164,少了五集了有没有发现。,0,2025-02-21 12:46:45,电器工程师,https://www.douyin.com/user/MS4wLjABAAAADL9pImpn-DJon9ZYKLs-RWoqUXI-_jTtkCtaKtl9JyI,56600323393,未知,0,河南
7411419780434215721,我第一次感觉看这样的短剧不尬的，演的真好[赞][赞][赞][赞][赞],14,2024-09-06 15:18:24,彩虹的微笑,https://www.douyin.com/user/MS4wLjABAAAAginl_QT7PKfliq5oPOktPZxYIXidPIQMmXWQ_B8Uf-I,,未知,0,河南
7457151889274487592,这部剧，钱全花女演员上面了[捂脸],0,2025-01-07 20:39:22,/、 ✎﹏₯㎕ζั͡✾❦ .. ☀,https://www.douyin.com/user/MS4wLjABAAAA-mI2-yxoxz-jpHXRoVKdDgk--RAufDqHGcAnNvGKWVo,,未知,0,黑龙江
7407058111889277759,这丫环在别的剧里也是女主,21,2024-08-25 21:15:40,向往,https://www.douyin.com/user/MS4wLjABAAAAfpdNhx-ZW58jvospdJ5Q3vQeRYf8IiFewn1XNwB4j7HnCR17RvwHoMdE5T3vfb-G,dy1kwps6unvzb,未知,0,黑龙江
7460417599580029706,又进入新的战场……,0,2025-01-16 15:51:56,河北星宇筛网批发,https://www.douyin.com/user/MS4wLjABAAAAQKnWgYpWpplXK6NCg40ySYxySq_f81j2HKHql_pt6pEvwRKxvhjt-4IWOW79bDU_,kuangshushen,未知,0,广东
7417136534585213707,精品短剧，和那些烂街的口水剧完全不一样，必须红,2,2024-09-22 01:02:59,用户4251306305994,https://www.douyin.com/user/MS4wLjABAAAAgZq2XyKpL8IwSdfxPnDB-c0lKBOTcYl2PPfZH91r8hUa41JiQxINFywdnvhA96Ir,43444805033,未知,0,上海
7412656447542674195,嚣张跋扈的母妃[捂脸],4,2024-09-09 23:10:01,Start,https://www.douyin.com/user/MS4wLjABAAAAiHOo957LrdeFH65jD0URjMuy-xTtFTEILTw_vqESsrY,,未知,0,山东
7409882039274488576,女主演技颜值都在线,4,2024-09-02 11:41:44,瞅小吖,https://www.douyin.com/user/MS4wLjABAAAAgZjFw4JmEOIRIz1hsgDCTpnCskMx1o5Ht_nZBD4sTKw,,未知,0,湖南
7432898297318392626,真是好儿子，嚣张跋扈的母妃，哈哈,1,2024-11-03 12:07:39,浅蓝秋宝-2,https://www.douyin.com/user/MS4wLjABAAAAwmLzDQd8lvuViMiIRYb6H0HHTl9lUvB6mPYqkc0Rzq4,45076562933,未知,0,天津
7411419780433920809,为什么我看的是免费的呢？,3,2024-09-06 15:15:52,别想换名字,https://www.douyin.com/user/MS4wLjABAAAAwzXuKOcIXYE9xoKPtaLK1Kl9cwKatuXmsORzsTnVPXo,54914137501,未知,0,山东
7444581119158633256,不愧是番茄女频第一,1,2024-12-04 23:38:45,引鹿入梦,https://www.douyin.com/user/MS4wLjABAAAArdZH_cLctBeD6Z13dCepQdfP4mt8I3QICCP1tOmqo2CCaWtwQ9fQJoT2m25Q-oba,89208158392,未知,0,内蒙古
7412920588618728255,男主有点差强人意，里面演绎都不错,1,2024-09-10 16:18:02,豫SZ1221👄,https://www.douyin.com/user/MS4wLjABAAAACuMtC1d1O_MWojEyWyerEmkBt2_lsvDDQEKTL8lEq7w,hxy990722,未知,0,河南
7421577768976220928,女主的声音挺好听嘞,1,2024-10-04 00:03:59,用户7480371409764,https://www.douyin.com/user/MS4wLjABAAAAAWFsvM6qkrgXQFSefQX_X_U9Vy7tZhMwOP-dUYwnYryFjOdba-Wf_jMU232J03qv,23056758087,未知,0,河南
7416271112009138963,这母亲可是真年轻，好像妹妹[捂脸],1,2024-09-19 16:56:28,@傻PaulStay with me🎄,https://www.douyin.com/user/MS4wLjABAAAAP8NukKQ72tkXeHI-peOEfUl46VCn_2Ps-GPkMBQgT2AJWV0AX5qoudAzlQRQDhKg,22208790907,未知,0,黑龙江
7413204035203089163,[微笑],0,2024-09-11 10:35:02,FH,https://www.douyin.com/user/MS4wLjABAAAA75X27yPnRITOAd_w6IZMHFBPS6uKH4kT8jNS3hGpx06SxMk9q3p7KrW0anGQ0xFN,87580119914,未知,0,湖南
7412534746599260980,[玫瑰][玫瑰][玫瑰],0,2024-09-09 15:13:09,记忆的人生,https://www.douyin.com/user/MS4wLjABAAAAveZDCHxMPUK2eG63RAnze3e9ZPiV1yvu68nwBhjI-L8Wqs-ITPN2dPlKorciM9E3,85776809192,未知,0,湖北
