评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7484205684985201447,晚上好开心快乐,0,2025-03-21 18:20:30,用户5王国平国军825841281209,https://www.douyin.com/user/MS4wLjABAAAAh7351qA8s5Jcp1Bos5kg7_Z8Dt9bNNVptq2-0jPBhBFpNuthnII22EzW4lyFhqIN,53588298247,未知,0,内蒙古
7409511152232022834,所以皇上身边的太监很重要，有时一句话可以改变一切，跟皇上说战夫人 喊时却喊宋惜惜上殿[赞][赞],98,2024-09-01 11:27:37,猫咪不吃鱼儿,https://www.douyin.com/user/MS4wLjABAAAAQKNXpqPuzjcVSg_bs7Xi_lI0e3VXNAZF8ANLODKPqyU,yu1243058,未知,3,山东
7406191026497602344,小说里就觉得皇上多疑自私自利 演员看第一眼就是我理想中的模样[捂脸],150,2024-08-23 12:43:49,哇啦呜啦,https://www.douyin.com/user/MS4wLjABAAAAiMXPN8tFzaHVUVULWYbmNB__plA1FlDmhiyyTmJvn70,DoulaAmen_bling,未知,27,辽宁
7406356578234745612,战北望和皇上长得和跟玩似的[泪奔],1128,2024-08-23 23:26:16,🐽🐽,https://www.douyin.com/user/MS4wLjABAAAAlNsIx1tquhS0hF5OV3v8sfYY9ZT4ZXrwwMfFTQB2uXKFHwZsIWc67yqDKmDoTNTz,PapaZhU8,未知,46,贵州
7405806372363846460,易坊和惜惜都是想象中的模样，但这个皇上和战北忘差点意思,350,2024-08-22 11:51:19,退役魔法少女  🫧🫧,https://www.douyin.com/user/MS4wLjABAAAAuaIeypKteLFPpjB6C1ZtCHdOAAQSV3l8XBs4ExzLv-o,,未知,15,山西
7406695811193045814,女主是短剧中形像体态最好的，没有之一,95,2024-08-24 21:22:36,๑҉ 夕 ᭄,https://www.douyin.com/user/MS4wLjABAAAAorCc2zRjbRs4wJTasVoRte8VIICI3Bc_JcKGvMQtAf4,,未知,4,湖北
7405758536289223463,这个女主是我看的短片中妆容最好看，服装最和谐最好看的一个女主,1478,2024-08-22 08:45:36,🐉⁰⁷.₀₄段℘࿐,https://www.douyin.com/user/MS4wLjABAAAAFcFZruclG2FwMfiiz_ujAgXOYxe3Osm46tZ9UpZwAvfnHokPXnH-LKhbK35m9ILt,dy57y2tercu9,未知,36,河南
7412953047762322185,为公公点赞，公公明事理[赞],112,2024-09-10 18:03:54,诺诺萌萌妈妈,https://www.douyin.com/user/MS4wLjABAAAAe7e3W7GyfXXp0luIWibv_3tn0NwbI8omHwQTrxrCH4Q,NMBB20181218,未知,3,江苏
7405605961014805282,小说快听到结局了突然刷到，那重头在看一遍吧[呲牙],38,2024-08-21 22:53:27,吴姐姐,https://www.douyin.com/user/MS4wLjABAAAA_4PEupBlvsIuAUIwB9c-e1hV3fuueGmrZr85I_6MzBg,,未知,7,福建
7405608644140155685,宋惜惜真是有骨气的女子[比心],125,2024-08-21 23:03:51,当打之年,https://www.douyin.com/user/MS4wLjABAAAAzlwBbo9yonoSxbamGhAiCzl4QoTYjqQvUowShRqC7wisvBk6c33iWvLO-7ubL6Ew,annuan_007,未知,3,山东
7405838980263133967,这个版本看过好几个，有一个赤脚走炭火求和离多那个是最好看，真好看,75,2024-08-22 13:57:43,姑娘,https://www.douyin.com/user/MS4wLjABAAAANdst7xu8sCuTSxBtdXZk720_YJMLId3NLeVEg6LnWy8,2110701Li,未知,10,江苏
7405683432976401190,女主演的真棒，哭戏太有感染力了看哭了[流泪],109,2024-08-22 03:54:30,静待花开Q,https://www.douyin.com/user/MS4wLjABAAAA6BQvCnYJGSYv4yA3MTD8MVKRTznM-zl6f5s10boFBog,,未知,1,吉林
7415914437868110592,这男角怎么选的，这么好的小说,35,2024-09-18 17:35:40,小夏,https://www.douyin.com/user/MS4wLjABAAAA3_w0J_aSnGbJNllFWpGHx1fHuvtxgfr058G9SIhHMv9e5v2GTX2olsYcs3oRgIja,67374518408,未知,7,辽宁
7405634240182174490,皇上是个明君,33,2024-08-22 00:43:16,@一念之间@,https://www.douyin.com/user/MS4wLjABAAAAqKDsyAkqlVb2_d-YIn4c0Wv-vjQmKCq7QKeePhkOmWFq3K2pvNavzLWVsPESXneT,186944888xuan,未知,6,山西
7405606433112867618,看过小说 短剧在看一遍是真好看 跟原著一样[赞],30,2024-08-21 22:55:17,💞꧔ꦿ᭄顺理陈张💞꧔ꦿ᭄,https://www.douyin.com/user/MS4wLjABAAAAJV0J8nVrX13jzH3ibjH9eJLn1PqkFYe-Vm7KNowJz2ldS355qtpFSJniex-TSOeh,dyfy4852iyke,未知,2,湖北
