评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7477460377833587519,小孩子真不错,0,2025-03-03 14:08:57,唯一的胡歌抖音号,https://www.douyin.com/user/MS4wLjABAAAAbXIf7I1p6SmQtBWnXoV9yrsDzq_Eaeq9NKY-ZttcxoI,,未知,0,浙江
7430330922903634751,好让人心疼的孩儿[流泪],0,2024-10-27 14:09:39,莲叶,https://www.douyin.com/user/MS4wLjABAAAArC3W_fdavo6fYGO11rYndnoG9Mf-mJXU_6qkN6CbEFo,6066220811xu,未知,0,重庆
7430848828263449384,把老子眼泪都整出来了,1,2024-10-28 23:40:14,ල搞᭄钱ꦿ᭄࿐,https://www.douyin.com/user/MS4wLjABAAAAkCwpkZRHnEE_ziKt5AfPd42rb4zsn5ICjEEOMUS7Nx8,,未知,0,四川
7430640341302412043,女主和男主很般配,0,2024-10-28 10:19:18,小兔子,https://www.douyin.com/user/MS4wLjABAAAAxc-zwpgHAuoT28tmBnUfHr3jz9QY47cWq_e-44hwqew,,未知,0,山西
7433401853197927177,太懂事了[流泪],0,2024-11-04 20:43:58,佛系,https://www.douyin.com/user/MS4wLjABAAAAfoGsSgcstfH6IBfRKd2PMY_eq6gucER2ITwGosmiclE,,未知,0,黑龙江
7429283903149474569,好看,0,2024-10-24 18:22:36,用户510805056204,https://www.douyin.com/user/MS4wLjABAAAANRDoCEK0Nmw7jGS177q8-GjyOAIo9M8SaEKYgVwLSDUpPX3F7KpPDgdZduIQRwJv,62902913597,未知,0,广东
7469272443032797978,Leiben[流泪],0,2025-02-09 12:33:12,༺强༒哥༻(承蒙厚爱),https://www.douyin.com/user/MS4wLjABAAAAqRdI9a9Wu2Zi77iVDU5wnnI1CE502DSdSNmn6yRZtss,,未知,0,河南
7432864926186734390,好棒的孩子,0,2024-11-03 10:06:15,幸福最美,https://www.douyin.com/user/MS4wLjABAAAA5caIW7Zq6U3mDydB2OiiN-Rm9KWhtunG1JS3d22LFmHp12-mwSu5iaALV3PqDZba,64076188420,未知,0,四川
7459740417627734795,本剧可以提金鸡奖了,1,2025-01-14 20:04:23,飞驰汽车钥匙,https://www.douyin.com/user/MS4wLjABAAAA4OUOo1k1k5O9Ytq2_YGH_LHm4Mvo4axyhDl5cYY4qIbkzezLylzi1B-a-bngjNDU,ccyz4762,未知,0,广东
7429498978956428086,好,0,2024-10-25 08:42:18,文华,https://www.douyin.com/user/MS4wLjABAAAAdwDSuICoTfY41Pn5RZ2FBXCciyOLoD7EW1ruDUqolw8,linjinfu,未知,0,福建
7439676213473936165,这剧群演都还不敷衍，良心剧,1,2024-11-21 18:25:25,盈盈,https://www.douyin.com/user/MS4wLjABAAAAteSrcKQ0n9wDgT-S24Cc7nlcbVXPr4Hxx7xaeC-Q8EedueBOwFb1pnbRwLx4D48f,,未知,0,北京
7477853390078526258,[快哭了][快哭了][快哭了][比心][比心][比心],0,2025-03-04 15:33:06,暖心❤️,https://www.douyin.com/user/MS4wLjABAAAAxBWMqWUfrBFyHGrOow49UdrlocK0WpSxDLDgTm-JqtokKdiLyKEQ6wdDakfe-9Bv,23176643128,未知,0,浙江
7429126565202051849,这部剧拍得不错[赞],0,2024-10-24 08:22:44,小小书柠,https://www.douyin.com/user/MS4wLjABAAAAa99q86MYqnklDFax8bnWSBq-5_aU6Z1hvMThrgd1UqrQb-ovznJO3DYrciWVgtlR,76710950289,未知,0,广西
7434923381629960975,宋家的基因真想当优质啊！,1,2024-11-08 23:02:20,抱走刘皇叔,https://www.douyin.com/user/MS4wLjABAAAAX2QuLDh81-tOnOR_Hpv16YNXQb_Oea0cChTQI6SUEAw,,未知,0,四川
7429330088074937103,这是我看过的只好的短剧了,1,2024-10-24 21:24:48,～度～,https://www.douyin.com/user/MS4wLjABAAAAlt1rIwgEz5oA9U2r7M4Api-VrVQTFPK3I6t06qx7rf0,yiduiduidegu,未知,0,山东
7440801029250319138,短剧拍到这种程度才是好作品,0,2024-11-24 19:10:04,疯狂的蜗牛🐌,https://www.douyin.com/user/MS4wLjABAAAALY4oMCSBljMZOv2x7t58Wse-F6e6YT_7AtGtnnSXuIfVEwfamI9Z6TUrJF52lIhK,dy1hsgp3f3w26,未知,0,甘肃
7440462531140977448,好孩子。好样的👍,0,2024-11-23 21:16:02,伊雅喧,https://www.douyin.com/user/MS4wLjABAAAADIXfjW0Mvz6pBfHEZ_42e7BakkJI4mt-4ql6OyjaXA0,cyyzsw05111118,未知,0,浙江
7424810958964802343,愣是把男主看帅了@ [捂脸]  [捂脸]  [捂脸],30,2024-10-12 17:28:59,夏天爱可乐,https://www.douyin.com/user/MS4wLjABAAAAtrt5P1CDgi7hwwwd5B1NI5V9Hfk5g3DtWt1DLEgwaCs,My9262922810,未知,4,四川
7454532923204780815,[捂脸][捂脸][捂脸],0,2024-12-31 19:16:31,郭丽琼,https://www.douyin.com/user/MS4wLjABAAAA7eTDVYCUyOV9eq0MWoFTTG_J87Q8YXThUA-UFPT7Y54,23183351593,未知,0,云南
7405824592609428243,丹神医不是我想象中的样子啊[流泪],369,2024-08-22 13:01:52,闲人一枚,https://www.douyin.com/user/MS4wLjABAAAAgskteCA5c9X9bW-5H8uEpz6eSmXupGV_KiyVrU295eQ,,未知,20,江西
7411861511973143334,演北冥王的太像袁弘了[捂脸][捂脸],75,2024-09-07 19:35:34,小李飞刀,https://www.douyin.com/user/MS4wLjABAAAAfk_I0XklV9VgBnqA2ZwmwvUH_5BwH9v1Uy4yuZXWHeS4SzSylKeVjzmEmOVb9BEO,lmy1861,未知,4,江西
7405656810055484200,骗了我眼泪,71,2024-08-22 02:11:08,😋笑~鹤~呵🌈期待都是好结果,https://www.douyin.com/user/MS4wLjABAAAA59ZIF3odOhahjBvGXNzCi-6QUVMiX2hvaQ_XyTaF1x3jSH3u5KOpBW0VyxBoHmaB,xindekaishi251,未知,0,广东
7407812678301516578,这部拍得不错,26,2024-08-27 21:50:49,╭ 七,https://www.douyin.com/user/MS4wLjABAAAAH26_ilGnyuYG46VFJyZjWHsaE3Zes_cUCc17plVJcVs,,未知,0,福建
7411398259085689600,还没结婚就把准侄子的腿打断[微笑],17,2024-09-06 13:39:34,小峰玩游戏,https://www.douyin.com/user/MS4wLjABAAAAh9l302JcLRrCJbot9ENvIIG4bTLd3cMj3xoqOIHZePVEWuooiXMoKW2gGDf598e9,dygspc797si7,未知,0,浙江
7413354646767846153,算了，看在惜惜的面子上，我先前说男主难看的评论作废。真是越看越帅了,10,2024-09-11 20:12:34,@羊二有点二,https://www.douyin.com/user/MS4wLjABAAAANN19T_b6ReL6cND_OLFY4W-WsrOJfMubxlr_YcTc2_I,,未知,0,山西
7424622827845878582,一个短剧秒杀一片电视剧，演员演技也强过一众流量明星[赞][赞],4,2024-10-12 05:54:02,@沐云,https://www.douyin.com/user/MS4wLjABAAAA5AbTgE5EViam1p8q8a8HdW_HhUUJkWRR3wq-hmMKEeg,,未知,0,安徽
7415638741635416851,这肯定是夏天拍的，这王爷脖子上都是汗[捂脸],2,2024-09-18 00:14:46,尨,https://www.douyin.com/user/MS4wLjABAAAAa4S_vdmacn3t95RnmJnsAybN0DN8G3O4AzeI3FtxlXrBPoMoNapDn4Ik2bD6BLJr,lylo7988,未知,0,河南
7407659303144358683,嬷嬷眼睛都哭肿了,34,2024-08-27 11:55:16,盛邦清洁,https://www.douyin.com/user/MS4wLjABAAAAvqhtZVr2sVs0J08Y-oudtYt5M376QPuSX3PtJQwBGY8,mayoral,未知,0,湖南
7411040610277163828,这是我看过最好看的短剧，演员一级棒！,4,2024-09-05 14:38:18,笙箫默序,https://www.douyin.com/user/MS4wLjABAAAAaj8tOO03C4v6mkhmko5mRfLJs3Dq6lc7ZUJ60k7SxBo_qvUpn6Wzj-LTTwTv5zXN,67484066106,未知,0,重庆
7415607075252749091,天气太热了，男主脖子上全是汗水,5,2024-09-17 21:51:17,简单～,https://www.douyin.com/user/MS4wLjABAAAAR_Unfn0gR1riNWZOTIjF9XhdiyhgHIXGWqrm3gRxvSk,,未知,0,云南
7411867160358470437,这孩子是几辈子拯救了银河系才得来的。,6,2024-09-07 19:58:10,今生有缘,https://www.douyin.com/user/MS4wLjABAAAA5wOkqzJKRIXUrH0pT9iYNdCgt-8B2aBbz69LGIIK3NWksTsrLuyfByeL6FyLTlBk,dyko6kym2rr3,未知,0,广东
7408185047347593994,杀人诛心啊[流泪][流泪]这个娃娃好心疼好懂事,25,2024-08-28 21:50:57,彼岸繁华,https://www.douyin.com/user/MS4wLjABAAAAh7TE-IPtqKXg3-MqubVfzG2KFCGHTxqxdqa754oGvyQ,,未知,0,河北
7421168302195999488,古代医术真高超，短腿哑都能治[发呆],2,2024-10-02 21:28:40,吃我脚皮,https://www.douyin.com/user/MS4wLjABAAAA5aES_zzgUKmIqvGlUIVj5hDCVggErOuTmUotQvecXiQ,,未知,0,广东
7411034259450823450,这孩子太懂事了[流泪],11,2024-09-05 14:13:22,小段💗满诚昕怡,https://www.douyin.com/user/MS4wLjABAAAAWBuXKld7BL_IvSiS196lQgyCwMg0zjTLW51X640Z2zw,,未知,0,山东
7408159723772789543,拍的太好了，太有感情和人情味了，眼泪都流了多少集[流泪][流泪][流泪],52,2024-08-28 20:27:42,晓晓,https://www.douyin.com/user/MS4wLjABAAAASI50yWNkhv0L9HGRJGzh2jZaEOlqoYaQsYMkGmVC2gs,,未知,0,四川
