评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7414011873529791242,一个公主比太妃还嚣张，为啥,31,2024-09-13 14:43:59,带着鸡腿去蹓跶（＾_＾）,https://www.douyin.com/user/MS4wLjABAAAAphBo0cgh5BAW7WjOc27rhfLkuUWI33re10QcVU_0OSY,,未知,2,湖北
7419516804458595126,小说里贞节牌坊是玉的，私下去府里摔了,8,2024-09-28 10:47:44,用户5801362343760,https://www.douyin.com/user/MS4wLjABAAAAvcAajZBCOXmWoqnRh7HSvTFc_NHY6TIZBVQjnFqaCtVEtzKCSXyg0OgzeIQA4dET,61082889162,未知,3,江苏
7483714085693375284,成宫斗剧了[捂脸],1,2025-03-20 10:35:36,从前世到今生,https://www.douyin.com/user/MS4wLjABAAAAop-P9T98OdywXHkSKwX2uj12-Xc4Z5Y4yQFwMYqyS8o,yige3yaobuqi41,未知,0,江西
7409172747584013119,丫鬟漂亮,8,2024-08-31 13:46:18,优雅的猫,https://www.douyin.com/user/MS4wLjABAAAADDkixxr9hk8VQQE63dJVd9jc_T1O8oQq1JEpbsSH7WPGNcUz-OqwRXbnGpM30Qzs,dyidvstl9tds,未知,1,辽宁
7409259290169295635,这里比小说解气，小说里没在人前显示贞洁牌坊，私下摔了,54,2024-08-31 19:31:17,是念念妈呀^_^,https://www.douyin.com/user/MS4wLjABAAAA8DM9BQ6ZRewWXwG_pWVlDwiyVKGcwvQz9zOcNOAa2Oc,Zxy2019224,未知,1,浙江
7419527479108338486,这剧拍的很认真，用心了[赞][赞][赞]，我居然看进去了，演员也耐看上镜[赞][赞][赞]，追了[赞][赞][赞],10,2024-09-28 11:25:14,user（漾）,https://www.douyin.com/user/MS4wLjABAAAA2v8xrW6THVV4Q5FfASMjpoqnmKKOkW40Yr8-lZWKIuI,,未知,0,辽宁
7429750419750585129,现实不可能的，再牛逼，敢跟公主叫板！找死,1,2024-10-26 01:01:16,笑得我鼻涕都流下来了,https://www.douyin.com/user/MS4wLjABAAAAh2bacfQhlkooPoSNVbE48l6O4VMyaMvZ88BRGLBjxAw,,未知,0,浙江
7454543478066086713,这女主五官正[赞][赞],0,2024-12-31 19:56:00,剧大大,https://www.douyin.com/user/MS4wLjABAAAAkFA6-H5TdMklS0t_PFasoH1ByE3O7SdCuNqExVXY0bs,71108918777,未知,0,云南
7430308805634720522,传承的贞洁牌坊[流泪][捂脸],1,2024-10-27 12:42:09,遇见虎纠央幸,https://www.douyin.com/user/MS4wLjABAAAAooWp90f9X00bztr0SZ8-qfa_H2uwsM-9_pVEvZeG6lA,,未知,0,福建
7462403524505518886,这太妃小表情太可爱了[呲牙],0,2025-01-22 00:19:23,烟花易冷,https://www.douyin.com/user/MS4wLjABAAAAQNczqdXg8IHKTQPYEJw_scWG3SBvlPm0cyeNpFJkQMk,,未知,0,四川
7422164658457969420,这慧太妃的演员和原著有点差距，应该是个富态圆满的慈祥太比较好,0,2024-10-05 14:04:27,云端水,https://www.douyin.com/user/MS4wLjABAAAAFuideM5JY-wlqSbIFfrGFz2hUlXI8QrC2ZMfXlHBYgZW1reIFOrJHhQkFpRVPsT4,58771992842,未知,0,北京
7426239857556521737,比一众小花小鲜肉强多了，我说的是演技[捂脸],0,2024-10-16 13:31:14,张记砂锅米线牛筋面,https://www.douyin.com/user/MS4wLjABAAAA3bYfhPDiGwaU4PSfPP7wGVyzDyba-AkIh9bPXv0seZYqcaz5Y6UG4ZMgWm1jgRCW,dywcp9t8cgbm,未知,0,山东
7410437278265312027,公主头上顶个十字架[捂脸],9,2024-09-03 23:41:40,小叶子,https://www.douyin.com/user/MS4wLjABAAAAmXiEOIEixt0F2qJsV58AOFh5cbKGPmcIn6hzr86W8SY,,未知,0,广东
7423662244519969548,牌坊就一块匾[捂脸],0,2024-10-09 15:09:17,bad boy,https://www.douyin.com/user/MS4wLjABAAAAPIdgoJrYJcfzdtHkQqujW8_8lFjRT1W8E-EeAsAMmIU,Sea890926,未知,0,福建
7423946406316540712,怎么都下载不了,0,2024-10-10 09:13:52,抹小茶,https://www.douyin.com/user/MS4wLjABAAAAvii7FyU95bJzyUtmZpR-NHizHyFX0LNsh8WuZ3FpM4KmO9W0jA1ht5PiFqnW-4mH,S1010753845,未知,0,广东
7426331887881634599,公主还挺好看的,0,2024-10-16 19:33:55,开心吗,https://www.douyin.com/user/MS4wLjABAAAAHWAv7pqEpoqxlEXs2PYKfScFVpNNyDL0qWRVVjBnljkl7VQOJb7hGYUacpy528bo,33834877210,未知,0,北京
7418737503512937257,公主好漂亮,0,2024-09-26 08:25:45,天下神豆,https://www.douyin.com/user/MS4wLjABAAAAL8PNrSkYWcx7_isOJHuEl2Q5w93xGhZfCqpWG2lFZro,tianxiashend28,未知,0,云南
7426825455565783820,一群吃瓜群众[捂脸],0,2024-10-18 05:21:30,青菜,https://www.douyin.com/user/MS4wLjABAAAAoFqC5EWdxeVwCx-Wyb8q4zD0Is7B-DDmxITvM5H2kYbM76jo7ga5szC9qXnM5RF1,qingcai11429,未知,0,湖北
7414165960003519247,这个版短剧女演员选的都不错。男演员也不错看不得出来是男的,4,2024-09-14 01:00:15,风起的日子,https://www.douyin.com/user/MS4wLjABAAAAC1jEaTgEd13MT_EwupBnKTAXmCUsw79TooWrXW4d7rcyLDAZ3YCCdOzA_E7UXhD8,dyidynf890rf,未知,0,四川
7410389976304599808,演员都漂亮[赞],2,2024-09-03 20:24:11,秒秒,https://www.douyin.com/user/MS4wLjABAAAA4V01ibzd4gSgP5RGoIzEvN-SFqySTtwBd7GYxd5nSqs,,未知,0,上海
7408754171194655507,长公主背个十字架,3,2024-08-30 10:44:11,佛系懒大妈,https://www.douyin.com/user/MS4wLjABAAAAuSlI5I7OJ9HyLq7_fGGRjootTzWD6tKTjCUMY_xRB1A,,未知,0,浙江
7408976581371446031,干的漂亮,1,2024-08-31 01:48:46,友忆思,https://www.douyin.com/user/MS4wLjABAAAAZhKNf1RXopGianw0PqxCkTU8Qk_zDkj7LEnhWTQx0jM,,未知,0,河北
7454527007210079028,[发怒][发怒][发怒],0,2024-12-31 18:53:24,郭丽琼,https://www.douyin.com/user/MS4wLjABAAAA7eTDVYCUyOV9eq0MWoFTTG_J87Q8YXThUA-UFPT7Y54,23183351593,未知,0,云南
