评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7408176229398790927,上皇上颜值演王爷更适合吧,140,2024-08-28 21:20:31,虾说虾笑,https://www.douyin.com/user/MS4wLjABAAAAj3GQeezljPM6pbz54vYiR1qmHG5rtLWxUMv7_mGISsxEMlfaIXobgUO1RRwXstfn,goodluck00081000,未知,3,广东
7417007442360337186,前面宋惜惜是看的竹简，皇帝看的急报是印刷字[捂脸]，一转眼科技发达[666],21,2024-09-21 16:26:07,辣梅子,https://www.douyin.com/user/MS4wLjABAAAAiGHV47w8LimKjCjSuK0FBdcMCtMkbX6cNcEXtXp8e5slOM3b8Qeq583L5D40ANS_,lameizi90431,未知,1,广西
7416143740958130971,我感觉王妈里的顾景琛更适合王爷,17,2024-09-19 08:38:31,十来运转,https://www.douyin.com/user/MS4wLjABAAAAmgwCRTE_p42VfnogYz5TB1Aneryclj48sIZFGGNCygu5v0bSDy2imKOvU06oYqAz,Slyz12356789,未知,0,山东
7416977402688307983,一个朝堂就4人[捂脸],3,2024-09-21 14:32:03,梧桐,https://www.douyin.com/user/MS4wLjABAAAAY9DLQzkvFIAPEd5sTlZ0GGSO6H513huuxpohJ4-Tdck,,未知,1,陕西
7413790871839048488,这王爷多看几眼好像也顺眼了[捂脸],31,2024-09-13 00:29:47,🎉👣✨潔✨👣🎊,https://www.douyin.com/user/MS4wLjABAAAAuRWyc3mTzsO4VnqngAOo7kKKzDdorjqG6ODwCPWC0JE,TT_candy,未知,0,浙江
7410491502051017484,短剧比小说精简了一些,11,2024-09-04 05:15:12,谁还不是个宝宝,https://www.douyin.com/user/MS4wLjABAAAAtou6PJcbhW-93zRZ2-hU-LWP6Z3PiwEVaodUn-PUwrw,guaguazuihao,未知,0,湖南
7409161014602892067,皇帝还比王爷好看,6,2024-08-31 13:03:51,遗失的美好,https://www.douyin.com/user/MS4wLjABAAAAl0xNUdrBahByy8nMaNsQKM4Y6EXcyj9CPKliTLoITtI,Zhao19840126,未知,0,四川
7425992107975902003,皇帝的嘴好像颖儿,3,2024-10-15 21:27:46,12,https://www.douyin.com/user/MS4wLjABAAAAmQrN4CiVOqP_vhmJrx_KaGPKVJ1KHhI99STKga7Uvw5BDkt2XTVJdUS0yy-CyMeN,dy17h4tgexepp,未知,0,四川
7419347614011196212,皇上有气势,1,2024-09-27 23:47:58,家有仨神兽,https://www.douyin.com/user/MS4wLjABAAAAynU3h5YjN1XT-5-IN2oWY5aP2D-kzYVOMyt40qNeCAy3c3Bhked3LE1ky80NABM0,5209999ran,未知,0,贵州
7408826986418504502,这才叫剧让人看起来舒服啊,2,2024-08-30 15:31:55,柔情似水,https://www.douyin.com/user/MS4wLjABAAAAJIRr2azXwchuhBWk1wiyL7p_k96Wgy3H_9QglOLFaa4,,未知,0,吉林
7470583720065090330,这宫殿小模型做的还行 一眼假[捂脸][捂脸][捂脸],0,2025-02-13 01:23:40,乌木威尔维恩恩耶尔吐温维乌温穆本欧萨斯,https://www.douyin.com/user/MS4wLjABAAAAuYFWXpJ_Q3RVK1HwzlA4sUb_5vgRbr0p4n6Lg8srD4o,jin6525018,未知,0,辽宁
7451826398202725146,这皇帝人选[泪奔],1,2024-12-24 12:13:50,赵大丫,https://www.douyin.com/user/MS4wLjABAAAAkfpO3FGrAoyZZA-vDIfHgKilcOipJza5Hf-Dv5RJHc8,,未知,0,四川
7413499422498587426,皇上后悔啦！,1,2024-09-12 06:19:00,平安果健康果,https://www.douyin.com/user/MS4wLjABAAAAjfxdZS6-vw_wNq57OK9VmVvHBgnGEQcCzD6SBdO3HXI,pinganguojia76,未知,0,河南
7449350272642040610,数月后[捂脸]……,0,2024-12-17 20:05:10,把你宠坏,https://www.douyin.com/user/MS4wLjABAAAAeqLuUnw1ASmNCzfv0m424FVdCFK0DAPDBHWl9m7Mxzg,ZMXH5131,未知,0,山东
7405841913447793420,这是模型吧,86,2024-08-22 14:09:03,热可可+🍑,https://www.douyin.com/user/MS4wLjABAAAAe1fNdk8Um_1cVdGGYOVrLUZToe0rzOTkSBK81FeVFxw,,未知,1,美国
7420702296637555495,还以为皇帝早就知道了，之前故意这样说的[抠鼻],0,2024-10-01 15:24:36,进,https://www.douyin.com/user/MS4wLjABAAAAAG7NDue7LoqdGdjLHZ9WvNqH6By473fLr7pP1tXF0iw,,未知,0,重庆
7481618967310074658,敌人来的有点慢,0,2025-03-14 19:04:05,幸福一点点,https://www.douyin.com/user/MS4wLjABAAAAokWFejXJn73F-YcwB1pcKRKWNoYBpJy4zrZdtt9VhPE,,未知,0,广东
7428104742838108943,云缨,0,2024-10-21 14:10:20,𝓐𝓷𝓼𝓸𝓷,https://www.douyin.com/user/MS4wLjABAAAA56x-2SFtHO8xNv4-FnhllGSSLufrKmRlLIBFx2eEinw,63707833789,未知,0,广东
7409578664542126875,惜惜真美,1,2024-09-01 16:12:36,嘉润,https://www.douyin.com/user/MS4wLjABAAAAzt3O6kVLSY6aXCy69nX4dbpeZzcYRzkArBWG6wQSwra0XnlpDQA4Yz_quWLwbv0T,jr6975,未知,0,广西
7418468383765840651,皇上这小短手和黄轩有一拼啊,0,2024-09-25 15:11:12,泡芙扶摇直上九万里,https://www.douyin.com/user/MS4wLjABAAAA1HeX-naVxYpZiihSyRBc8eHWYLHCpUsQ8EzUreNyJimX845S-Dx5vQyFjOzSAz50,paofu.6688,未知,0,内蒙古
7405823761608737586,这个节奏可以的,36,2024-08-22 12:58:38,旺旺仔仔亚,https://www.douyin.com/user/MS4wLjABAAAADHPzvA9KpbIJfZo-SHkw5s6g_mNRV0_umAgl5y1hsFo,,未知,0,广西
7409888575539381044,这模型[捂脸][捂脸][捂脸],0,2024-09-02 12:05:13,心肝,https://www.douyin.com/user/MS4wLjABAAAAGGY8eO93LvhXOS5Rly9nLaEzeXCrll99rhLEGMLhp78,,未知,0,云南
7428722772513374986,皇上挺帅气[尬笑],0,2024-10-23 06:23:47,福气满满,https://www.douyin.com/user/MS4wLjABAAAAwqBG-ddHCV_17eaaS7P6Wtrw6F9XRIJn9lYHt29fqyKBpVw4RPq3tkq8iQ6qs-ky,ss3371851,未知,0,广东
7423679592907621132,怎么像钱小豪,0,2024-10-09 16:14:26,阿猪爹,https://www.douyin.com/user/MS4wLjABAAAAhyJq8WRBeFNr421gPwzdXTiZjS6MbTaSyc5VTR0RogU,,未知,0,贵州
7424053316961239818,哈哈，现代垃圾桶也不处理一下,0,2024-10-10 16:12:38,等一束花开,https://www.douyin.com/user/MS4wLjABAAAAe6MFZl1uP27Wehpa9u-EM9lWxDVstL_B48SO4J0YDnkeTpkAX_swdLnNAy8zSys9,35875118580,未知,0,广东
7411781236426195775,信上写的沙国,0,2024-09-07 14:33:43,柒颜,https://www.douyin.com/user/MS4wLjABAAAAxXmosi2RMZ7W1X4yKavRqPitBit_u2Ee0P9yz8EXiM2bsFVpnUN1-l26k187O5Cu,60725082444,未知,0,山东
7428453382836454153,上瘾了,0,2024-10-22 12:40:34,用户510805056204,https://www.douyin.com/user/MS4wLjABAAAANRDoCEK0Nmw7jGS177q8-GjyOAIo9M8SaEKYgVwLSDUpPX3F7KpPDgdZduIQRwJv,62902913597,未知,0,广东
7405851656887288628,秋元[666],6,2024-08-22 14:46:52,清清,https://www.douyin.com/user/MS4wLjABAAAA2n7lFZHFVCn28LPp7K8xc5DfHS-Fuiv3X_OmYhDIqkk,,未知,0,安徽
7429518728410645285,上瘾了,0,2024-10-25 09:43:56,小小书柠,https://www.douyin.com/user/MS4wLjABAAAAa99q86MYqnklDFax8bnWSBq-5_aU6Z1hvMThrgd1UqrQb-ovznJO3DYrciWVgtlR,76710950289,未知,0,广西
7443421939530482441,巾帼不让须眉[赞],0,2024-12-01 20:40:51,GAOG焊舞帝,https://www.douyin.com/user/MS4wLjABAAAAKSgP6ZBXElT6c7sCuYHmkoaDihUdMrakBr_2vBUXFy4,,未知,0,广东
7432298812666757928,[666][666][666],0,2024-11-01 21:15:21,丽凤,https://www.douyin.com/user/MS4wLjABAAAAlU4DcyuBlO_U49aIXjRZTlELgfuzZt_3ppIrK_dq8Oo,zhanglifeng180,未知,0,内蒙古
7429108545301807911,好,0,2024-10-24 07:23:28,文华,https://www.douyin.com/user/MS4wLjABAAAAdwDSuICoTfY41Pn5RZ2FBXCciyOLoD7EW1ruDUqolw8,linjinfu,未知,0,福建
7428168072483209999,哇喔,0,2024-10-21 18:12:24,小朱衣橱,https://www.douyin.com/user/MS4wLjABAAAAwSMKkvOvsTEYdpOVxOwjyk5dXrnbYOnmwp1fokJGxrM,xiaozhuyichu,未知,0,贵州
7426540601157944104,[鼓掌],0,2024-10-17 09:03:33,许能绣,https://www.douyin.com/user/MS4wLjABAAAAumvoOJe4l_2jnMV_MAWSCWyQC2UJwbvq6NgzN6Cos4uaDIohEl4RAu32KmKnmc4u,laoxu18332,未知,0,安徽
7425414424434885391,[抠鼻],0,2024-10-14 08:11:13,梅,https://www.douyin.com/user/MS4wLjABAAAAe94CHajJFi7E7v9PMx8tWJ0Irl2e6gkSSQEHh0m0xsk,640475856353gygy,未知,0,黑龙江
7417611408860726028,真好看[鼓掌],0,2024-09-23 07:38:19,何乡长,https://www.douyin.com/user/MS4wLjABAAAA65Bwy5P-PLhsN6ny67wR1GnNFjYL1n24UCL_ZOEXpoM,hezhenxing48,未知,0,广西
7417229051783758627,[爱心][爱心][爱心],0,2024-09-22 06:52:51,健步如飞,https://www.douyin.com/user/MS4wLjABAAAAsbR1oJrlE66w3y4Yo9hadBpusqv_Dagfp8eCwccqW4w,,未知,0,重庆
