评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7484205558574646055,晚上好开心快乐,0,2025-03-21 18:20:07,用户5王国平国军825841281209,https://www.douyin.com/user/MS4wLjABAAAAh7351qA8s5Jcp1Bos5kg7_Z8Dt9bNNVptq2-0jPBhBFpNuthnII22EzW4lyFhqIN,53588298247,未知,0,内蒙古
7483204484588700416,一家人都不要脸，攀高踩低的毒蝎心肠,0,2025-03-19 01:40:10,吒 丙,https://www.douyin.com/user/MS4wLjABAAAAmevoZc0FcSitYoloOdcT0RHYmscr7_DzZ6214hd57715diHiD_chUWTA6BVSthcE,27927694634,未知,0,四川
7460088302793884426,这一巴掌打的好啊[玫瑰][玫瑰][玫瑰],0,2025-01-15 18:32:47,小团团和小月亮,https://www.douyin.com/user/MS4wLjABAAAAWshXT150edspO0akORaDdQajlfZ5chOyu0bc_LMJ9WOkNcE-z1kz97u92YOO-XRh,dyv60glspzje,未知,0,河北
7483181670959711034,打得好，老妖婆,0,2025-03-19 00:06:51,搬砖工的合作伙伴,https://www.douyin.com/user/MS4wLjABAAAAwTrqSXVwPLMRcbr2fCTqUrXlGMyEVgr0mzOwuRiY1mA,dyt7uti41mh8,未知,0,广西
7472290221259998006,,0,2025-02-17 15:42:34,口,https://www.douyin.com/user/MS4wLjABAAAAb3FK2hFdZClnoMiCYeTIq4fagvmi-0DtmTMaVYThpDQ,,未知,0,湖南
7455900284196291364,这女主好漂亮,0,2025-01-04 11:42:49,平常心8055,https://www.douyin.com/user/MS4wLjABAAAAhLzcXMVh01MywAf1QYjJd51h5Mtrr8Gc-kuHpRd9z4p8kB2tqJXDS25XOCB8iQVR,dye76c0lswpr,未知,0,河南
7460860050937201442,又是换汤不换药[捂脸],0,2025-01-17 20:28:21,咖啡人生,https://www.douyin.com/user/MS4wLjABAAAA0Nh5Av89x5JSLpjdmNE9nrnh0RlFEhbonm09om1ua5M,,未知,0,广西
7468447962104857379,这一家打的一手好算盘[尬笑][尬笑],0,2025-02-07 07:15:25,叶九月,https://www.douyin.com/user/MS4wLjABAAAA7YJ_hic3sAjv2NyGEpN6tca-ItgJN97r0cpRiYadhFphSTqBVxkQ5nQx_1fVvBv5,yiboaz1823.,未知,0,江苏
7463444232024752915,霸气[赞][赞],1,2025-01-24 19:37:03,蓦然回首,https://www.douyin.com/user/MS4wLjABAAAAA6eoWaR10PF6VgfU7Tskzkavssb6JZ9fayWqHFZYP0zVGfOipAloAKBGLnNAkgGO,dylwi7sk4yfx,未知,0,吉林
7484636496395338556,[赞][赞][赞],0,2025-03-22 22:12:16,用户2828337324496,https://www.douyin.com/user/MS4wLjABAAAAAvspgIaYOzKIgxF3vlQ6TzUyDfS6E1hz7wyfsmSbfjE,dyubnlr6xjkf,未知,0,江西
7460679820176737081,丫鬟，女主满分，有点意思[飞吻][飞吻][飞吻],1,2025-01-17 08:48:11,我的后半生2,https://www.douyin.com/user/MS4wLjABAAAAxtknEnJrnUu6Ywfk_dpbzl8xyNwRwVuhNeZgx5AFnSyZlE3NmSubr0M29FxmKejM,dy6aqptox3g0,未知,0,广东
7471969856524567333,宋女主演技好，人也漂亮,0,2025-02-16 19:00:33,雪琼,https://www.douyin.com/user/MS4wLjABAAAAlxJqIQ5ByU48zufQ8ltDliFhy3G8Ir0ZvObdPvgGSgEH3ROJRcAdpwQCkTsN0bRf,39443744921,未知,0,江苏
7482935122187059977,[赞][赞][赞][赞][比心][比心][比心][比心],0,2025-03-18 08:11:53,牡丹花。,https://www.douyin.com/user/MS4wLjABAAAAkwK4kXRIYOOtlYq0A3-q-FzPhO2-COnW8lClJMAcfQ8,,未知,0,江苏
7462403134918607656,宋惜惜气场好强大[色],0,2025-01-22 00:19:13,重度疏离感,https://www.douyin.com/user/MS4wLjABAAAApvV1o4dQKeJcJfXEyGvF1u-WHpw-W4EG05gP-lWjkc0,han86744,未知,0,四川
7481065778319590181,[捂脸][捂脸][捂脸],0,2025-03-13 07:19:16,辉仔搬砖,https://www.douyin.com/user/MS4wLjABAAAAjtg2ersBlCw8r8HrcPlLMyE8utRqgsQ34rIeVTyEEOY,LY7777.777,未知,0,贵州
7467723437361578810,[玫瑰][玫瑰][玫瑰],0,2025-02-05 08:21:00,刘文华,https://www.douyin.com/user/MS4wLjABAAAAleoPfuVi1sFu164ad2hpDFrsERfWExRfXkjCsCCRY9o,liuhuazhaoyan521,未知,0,湖北
7464867649295074099,女主英姿飒爽,0,2025-01-28 15:39:05,小七短剧,https://www.douyin.com/user/MS4wLjABAAAAXfYXvPnwRF20QuQ9tz-3pqboKTMBj0dk1XWtwcsvqT5FxFNYYF1angaOk7prkfl2,72898988534,未知,0,广东
7469059423806784296,战北望还算孝顺,0,2025-02-08 22:46:16,悸温祈.🍥,https://www.douyin.com/user/MS4wLjABAAAAzZk0QhLcFGch7f8tFK3eeLC_8ERFNfmo_fcaL1MEZQNCIGprjMDPz8M-KyOEOQi2,45838866003,未知,0,吉林
7461550410320593691,[666][666][666],0,2025-01-19 17:06:33,梦想成真,https://www.douyin.com/user/MS4wLjABAAAAd0hUAaIwNybQVMkrdM9jmdA_uSmJI_WH2y-t1eVuur8,dy8jt95i5aqv,未知,0,辽宁
7405898665100231450,宋惜惜和战北望和离了，嫁给了北冥王过的很幸福,19,2024-08-22 17:49:19,红果果12,https://www.douyin.com/user/MS4wLjABAAAA8IfONmZHS_iaWlKxvgZAUhsPVGoGVabhHGzO1XofniQ,,未知,2,山西
7405753995211490059,古代休妻，嫁妆都是能带走的，这部剧有点任性了,15,2024-08-22 08:27:55,用户4487259438658,https://www.douyin.com/user/MS4wLjABAAAAuqvwsAsu098x9ZUZ69_43gYpjX8M1r1n_Ehb-12Amow,dyp2ufmi7jpz,未知,5,湖南
7407445204507525923,如果演丫鬟的演员和沈万紫的演员对换一下，肯定更好看，这个丫鬟像小姐，沈万紫也是大家族培养的小姐,14,2024-08-26 21:50:40,农村小梅好,https://www.douyin.com/user/MS4wLjABAAAADoAqPNpsobIAHI9VvAqSqWgniCDqplMQaD-MdVwARxo,fanzhongdaid,未知,4,河南
7407302661169496884,那一巴掌给那男的感觉乳腺都通了,111,2024-08-26 12:37:32,卷卷,https://www.douyin.com/user/MS4wLjABAAAA73XvDLZTxzglU3M3U5LIwB0Vb99PLfPoq_PBnoq_CXO-Cibntuh8yHQEJW3d9_nM,juanjuan118532,未知,3,江西
7405892398280737570,看到这里我才感觉到我以前好像听过这个小说[捂脸],37,2024-08-22 17:24:59,这位小朋友很厉害,https://www.douyin.com/user/MS4wLjABAAAA1q4997E4_PJDvloT5_Azibbv2p4OEjlaAn-RGlQ7kOg,,未知,7,陕西
7405815493406130978,战老夫人和我想象中的一模一样,20,2024-08-22 12:26:33,@九万是只喵,https://www.douyin.com/user/MS4wLjABAAAAd2dwQgsfB7bv67m_sHVk8ijvt7qV20keVUC_qkMf3p8,,未知,2,四川
7409738101961556776,男主不能选个帅哥吗,5,2024-09-02 02:08:49,重生之不想起名,https://www.douyin.com/user/MS4wLjABAAAABEg6PUQdrxXNqFp80PCJi5gCic8_LMl7SY0p93LE1He7kSDkZnuFvK60Q2VlAQNL,37190585592,未知,2,湖北
7406755044843897641,除女主，其他人演好差[捂脸],5,2024-08-25 01:12:32,拾破烂的皮皮,https://www.douyin.com/user/MS4wLjABAAAAvDW_n0lF-EdC1mWK5PO8H8xPNIxkgSA0CjT0mt3flRPKzkuXNoTs6uSjCZP3U4dn,76647543105,未知,2,浙江
7407089301593686824,同事说我像宋惜惜 特意来看看[捂脸],19,2024-08-25 22:49:35,露露姐姐♥,https://www.douyin.com/user/MS4wLjABAAAA8Cg9qsKpuYBLyuNB0wKwkSmQTq6BfOihwrhwEBCs0Ro,lljj111,未知,8,广西
7405814671670297403,有便宜可以看不,8,2024-08-22 12:23:27,扬小梅,https://www.douyin.com/user/MS4wLjABAAAAyKNxq8h4aJBPDNhMrYq4G9O8kjI8oZrZuxrVjf0_ldu9LZ_Ldh5FB_CeSbQrHYNY,36440134979,未知,7,广东
7431793296374448905,男主的父亲是不是明星，看着像演过古装剧的。不是短剧那种,1,2024-10-31 12:33:41,木*^_^*易yxb,https://www.douyin.com/user/MS4wLjABAAAAmF6e2x67zMllVlZhgywUamAnTI2JmZiFrWVZfltNN-W6TGlgvCZllBuzI3TIEIuo,dyo1ha43we9e,未知,2,河南
7405944231502037786,咋那么像倪妮那个易防,3,2024-08-22 20:46:05,Lee',https://www.douyin.com/user/MS4wLjABAAAArw2o2JPa2eoOmDXi8DMfQvji7BqNaq4Zpq2SsQZ-wQua5YWC7UlwGwndGV_KHaDB,46876361497,未知,3,广东
7408466595650159394,到底在哪里能看啊,6,2024-08-29 15:54:13,不吃香菜♡ۣۖ♡ۣۖ,https://www.douyin.com/user/MS4wLjABAAAAI3kOpgD9sw5WSm29dlvfvayVseQszYSXCOfGpdCn_HE,,未知,9,河南
7405767640712839945,宋惜惜好美，演技好[赞][赞][赞],502,2024-08-22 09:20:52,楠楠,https://www.douyin.com/user/MS4wLjABAAAAn-HTtXj8mmbraayJhlvZdqfgN7B-Wv_9UGN8DesdoZI,,未知,14,江西
7405990215434765082,宋惜惜易坊宝珠演的都很自然，战北望太剧本了吧…好生硬…没有情绪状态的衔接[捂脸],24,2024-08-22 23:44:33,小茜Hi,https://www.douyin.com/user/MS4wLjABAAAAifVasr6a4eagAjNJWQGnee1kdV80KB7d3tGuMNcpX0Y,Zoukan,未知,1,江苏
