评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7415772891939619622,很好的一部短剧，没有多余的废话，其他剧光口水战就能持续大半个剧情,29,2024-09-18 08:38:50,用心过好每一天323,https://www.douyin.com/user/MS4wLjABAAAAgeDnrn2UBwllYdaHsxOlZcjNugKoShZVGSGG0uMkUL8,,未知,3,江苏
7405858412234736394,女主演的剧本都很好看，看了好几部，人也很漂亮演技也好[比心],203,2024-08-22 15:13:07,咿ོ呀ꦿ℘゜এ,https://www.douyin.com/user/MS4wLjABAAAAqSM-K_YcQVgu-i14GnS-kAR_B3yQld_N9IiohFJU-UA,hs12444,未知,10,福建
7427737591682171687,男主浓眉大眼很帅啊，现在是怎么个审美了？,2,2024-10-20 14:27:55,蛮儿,https://www.douyin.com/user/MS4wLjABAAAARwSzpBmQ7qUeFUN1jJAEQt8_thXuPCkywBFNjb6OSnw,Zehrt,未知,0,陕西
7413634189881049907,这女主堪比赵丽颖啊,20,2024-09-12 14:22:12,天 下,https://www.douyin.com/user/MS4wLjABAAAAsrD4yZm8XZhzEgRrjOLmMEvO_1SXjonyB6stUH5tIOY,Tianxia213,未知,3,四川
7434892208753754931,为什么女主一年都没找瑞儿？,6,2024-11-08 21:01:07,你看,https://www.douyin.com/user/MS4wLjABAAAAD7nRdT4WhZmVprfFPjqTA5n5ZDuujafdhhDD4R--r8J6E1nCPxHTJyGjfV4ltdwX,68002317905,未知,1,安徽
7420824271364621067,本来就是这样的。古代皇家确实没有合离，只有丧偶，这是因为皇家为了维持自己的颜面，通常是将犯错或是不讨皇帝王爷喜欢的妃子是打入冷宫或是对外宣称患疾而亡！,4,2024-10-01 23:23:27,进,https://www.douyin.com/user/MS4wLjABAAAAAG7NDue7LoqdGdjLHZ9WvNqH6By473fLr7pP1tXF0iw,,未知,0,重庆
7453857355449516852,还是这个好，女主漂亮，剧情看着不憋气！,0,2024-12-29 23:35:13,安逸与森林,https://www.douyin.com/user/MS4wLjABAAAALfvznO5jVw5tCLPq6jtNS62TnT86z9qFM7GWTyd7ifU,,未知,0,黑龙江
7461298054672253737,两个人走在前面的才是福分[抠鼻],0,2025-01-19 00:52:44,老同志,https://www.douyin.com/user/MS4wLjABAAAAxf2Zh4G9Z7tSQWBK0qABHsBtl3-0g0-MU6zd6JVZmDZxIAGHCxeG2uH8Ymm7JMgT,suifeng2406,未知,0,安徽
7459244231174079286,这集不敢看，会忍不住,0,2025-01-13 11:58:29,玉女涵霦,https://www.douyin.com/user/MS4wLjABAAAAgWwHOvMCwaErDRBQXK8Ln2JBqlOD7RtLbSMHbftpygw,,未知,0,北京
7480452808845214498,好看，好剧[击掌][击掌][击掌][击掌][击掌][击掌],0,2025-03-11 15:39:44,梅子,https://www.douyin.com/user/MS4wLjABAAAA8EWYlwgjqf5O_-x9KwjMLrEOiscAUWd2R2ejs7Xecl4,,未知,0,北京
