评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7408148366436516618,瑞儿:虽然知道小姑姑和姑父是骗我的，但我依旧开心,281,2024-08-28 19:38:45,不理解不李姐,https://www.douyin.com/user/MS4wLjABAAAA1QutopFBQidf6LCwoNw-Ny0vHAXwXiaIikk9A4XYozTg07CxEOcL7x9HebolxWAC,gjx.11231,未知,7,四川
7415561424528065280,这里时间段上是不是有点矛盾？宋家被灭门，是因为女二屠村导致的连锁反应。而，现在的场景是惜惜才出嫁？那男主就还没上战场，还没和女二认识。女二屠村后没多久就签订协议结束战争。。。,3,2024-09-17 18:55:31,郁之闷,https://www.douyin.com/user/MS4wLjABAAAAvAfQLXNZlFpx1GszUngGzBWqw-9Wc5wtUjdAwJKEZLQQr3Rv6YMk_Ii5yWb_xV0C,yuzhimen1360,未知,3,湖南
7413969376258999092,终于不用看百亿下跪扇巴掌的脑产短剧了👍🏻👍🏻👍🏻,100,2024-09-13 11:57:22,米乐乐,https://www.douyin.com/user/MS4wLjABAAAAm_IgQp02H-vq8OA9vCNQuwDFyxvvC_gUw0ARtpvs4-Y,,未知,2,广西
7411138372037444367,无敌了，其他短剧还都在没有脑子的路上越走越深呢，这个剧真用心拍了,24,2024-09-05 20:50:47,暖心向阳,https://www.douyin.com/user/MS4wLjABAAAAaaKfBNdervA7P9xROS0US-vJ65iFN-8rfmOj_Yy5RRY,,未知,1,山东
7411535285374518056,我猜丹神医能救他,9,2024-09-06 22:30:13,芷诺,https://www.douyin.com/user/MS4wLjABAAAAOIQse7M0DpLPOKiV2H9U8OSkvzlAbGmhRQit523Cl-4,,未知,1,新疆
7410368624329245479,不合理啊，灭门了会不数人头，有活口能不知道,6,2024-09-03 19:13:21,80体育迷,https://www.douyin.com/user/MS4wLjABAAAAxRUSx786sr43EhX4UqIDaF7KgYbC-YpN7Ue-6h7c1xg,,未知,2,内蒙古
7415238979044705062,后来睿儿治好了吗？,7,2024-09-16 22:04:12,是赵赵啊ヽ(*≧ω≦)ﾉ,https://www.douyin.com/user/MS4wLjABAAAA4f7iVs3-TbZzUUvG9xgaxPXq369RIB8LT_3ekPlfjyE,58058475090,未知,1,河南
7405762984289370931,见面此刻无声似有声[流泪][流泪][流泪],98,2024-08-22 09:02:50,小米周,https://www.douyin.com/user/MS4wLjABAAAAL_qmZWE6ljfa3YFTgO0VTNMn95gpI5PYuOdV5qHY_g8n1jmXQS_KdHPuHrylM3dt,89shourouzhou,未知,0,安徽
7418781064867152649,原著里瑞儿很惨的，短剧省了很多内容。,0,2024-09-26 11:12:06,普灿,https://www.douyin.com/user/MS4wLjABAAAASk0NF7FdLg0WRiFG-ngmRkcMFXl0d72KLKGo-JQLXS5yAre0fm9noxLvr9DCfqzv,Abigail668,未知,1,北京
7408609351555367689,原著小说睿儿很可怜腿都断了[流泪],61,2024-08-30 02:23:20,倪妮儿,https://www.douyin.com/user/MS4wLjABAAAAuW5U7Wkcj4vDmryfIrqiZ9imp6WgBiz1KuuuA2XEV8zWBVDxOrqglhNJ2wsuSolN,jsszzj5658,未知,7,江苏
7408617231376319283,时间线不对啊 不是几年之后灭的吗 为什么是女主结婚的时候[流泪][流泪][流泪],25,2024-08-30 02:40:47,L.-,https://www.douyin.com/user/MS4wLjABAAAA5dBIBxTkQZU8zWdJu6xJYMUGEuhSFwKL6x3DVYn0nXY,45402119250,未知,8,江西
7411872395960845096,演宋惜惜的女孩子演技真的可以，比那些什么流量明星强太多了，👍👍👍,33,2024-09-07 20:15:59,@不够,https://www.douyin.com/user/MS4wLjABAAAA2TxWuimECZDYPEzFE0xB5nmQtWJs3xfcGT3eOFGyG10,,未知,2,江苏
7406495963273872163,这集怎么一直转圈圈啊,24,2024-08-24 08:51:52,霜霜,https://www.douyin.com/user/MS4wLjABAAAAHBwvGuR9aFkgJaHoWRXKQortFP29NwH7bszy0xdyUu8,,未知,0,四川
