评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7415170904076043065,这个易昉将军选的很好，她刚出来我就开始讨厌她了[裂开],1390,2024-09-16 17:30:20,木慕沐☾,https://www.douyin.com/user/MS4wLjABAAAAm52EZ-qTFFFgmOJElJ_Vx7AOjOoxfHQODcaER4w1Sec,XiaoH1111,未知,54,河南
7415268730299958031,这个易昉选的太好了，跟我看小说里想象的气质一模一样[捂脸][捂脸],156,2024-09-16 23:50:00,云麻麻不让云飘,https://www.douyin.com/user/MS4wLjABAAAAcPoWD3WZXf8BmVCOjTG0br5eSSad-X_lBmtRRT-BdIY,,未知,1,新疆
7480560518543115066,喜欢短剧爱看，上头，看了短剧腰不疼了，腿不酸了，吃饭都多了[捂脸],0,2025-03-11 22:35:24,酒酒追剧,https://www.douyin.com/user/MS4wLjABAAAAMqgwgKPE6uScYOEpOh2lKEaEfaBRoMdxkGtZ4K9fH3ACp6GSkLWOKySNXqNNJb8H,70434523083,未知,0,甘肃
7407162640881451813,女主还有演过什么其他短剧啊，真的好美[流泪]而且总感觉之前在其他短剧见过[流泪],24,2024-08-26 03:34:35,爱吃螺蛳粉的魔芋爽,https://www.douyin.com/user/MS4wLjABAAAAcUeFa5UhL-zrbU2HeeIAHABI2_0iLDX6O9b-SNyGJ3Nvwq1Ibnf4PZPMppvqPTRF,88536278020,未知,7,广东
7405909119519736628,这个选角真是棒！是我心中的站北望惜惜和易昉，就是这个气质,953,2024-08-22 18:29:52,阳光下的长颈鹿,https://www.douyin.com/user/MS4wLjABAAAANZYgn7WC59ZeT1tEJMldas4ZzYhwiQyDmHCp4yuwEb8,,未知,51,海南
7456838446654636810,感觉好熟悉。是哪个小说来着我看过小说记不起来了[尬笑],7,2025-01-07 00:21:46,舔狗,https://www.douyin.com/user/MS4wLjABAAAAe8UAlwfxoGngaJ37Jn1HP315Ms_Ww75DDfUd5hV-EYo,tiangou55430,未知,3,贵州
7415837565422535462,这个易昉将军好像一个女演员尤其嘴巴,6,2024-09-18 12:37:17,🍀花间蕊🍀,https://www.douyin.com/user/MS4wLjABAAAAQ4JCkJArNcfyug5pF3FxFIpSh7gvdx3R5xBP6jjrvhE,,未知,5,四川
7406710561792787252,女二有点漂亮，应该选一个姿色平平的演，这样才符合角色，战北望角色无所谓，期待王爷演员帅气霸道总裁多,17,2024-08-24 22:19:52,👣寒光照铁衣👣,https://www.douyin.com/user/MS4wLjABAAAA9ntj9B0sQuU-fZVgTodPpJpE8einsf2o98Yk6lEizbI9ZYp-J5aqv_L_Twe1K9kQ,48972263253,未知,2,黑龙江
7407061409781465906,这女演员都行，宋惜惜也确实是那个味，战北望我也忍了，只是北冥王是真的不行[捂脸],343,2024-08-25 21:01:19,ℳ₯小仙儿এ⁵²⁰,https://www.douyin.com/user/MS4wLjABAAAAIQxFbjD5ahT7ztILXg7-hTSMHw32z-CEloev3fmhyHA,tangtang1027,未知,18,辽宁
7420770716943893259,女一其实挺符合小说的，要的就是看不出一点习武之人的。所以后面知道会武觉得不可思议，女二选角色也很好，就是应该黑点，毕竟战场上回来，不该那么精致,19,2024-10-01 19:40:26,原魏薯片-,https://www.douyin.com/user/MS4wLjABAAAAAz8_VeU60S0LosWuL2cwHu1usb4JULxBIM7bYXuKFOQ,RYSE12345678,未知,2,安徽
7405767068341273355,喜欢惜惜这个演员，是看书时想像中的模样[呲牙],141,2024-08-22 09:18:38,神马浮云,https://www.douyin.com/user/MS4wLjABAAAAFuHhFaEl-oByvQozSQXYPKwMd4Atg5Bk_DBdSDoVNQc,QQ329988,未知,4,广西
7407752819278676773,易防更英气，我喜欢，女一号有点娇娇女的感觉,7,2024-08-27 17:44:22,睡不醒的花花🌸,https://www.douyin.com/user/MS4wLjABAAAAJIl6H8UjUsF-h5gpKV3A7qVtO63EYJAZdaDjyXbhCFI,,未知,10,辽宁
7406594735433024314,看过原版小说，宋惜惜易仿都挺符合原著，战北望太潦草了[笑哭],755,2024-08-24 14:50:29,晚晚,https://www.douyin.com/user/MS4wLjABAAAA2GjnFix_Fhh26WwiON93wEUDzvdF3cudd5dDcOZwAZs,xuewanwan10,未知,42,湖北
7405830922744562447,我想看谢如墨[捂脸],11,2024-08-22 13:26:25,小宋diy,https://www.douyin.com/user/MS4wLjABAAAANCv-m8T2RVv2oFks405Z0H9Il19h7Ftfu74WD4AMO38,36473042420,未知,4,河南
7405957502703043366,这个易防跟我想的一样，别的演员没感觉就算了，这宝珠咋这样[捂脸],21,2024-08-22 21:37:34,⭐✨圆滚滚,https://www.douyin.com/user/MS4wLjABAAAAgSlC9HKDXPCwLG5cjrLC3Jc13wkiVQhkFbEP4Ko2Ges,,未知,8,辽宁
7405832245980119844,惜惜小说里写的太完美，感觉也就刘亦菲这种大美女能撑住。,144,2024-08-22 13:31:33,🌷肉肉哒玖玖🌷,https://www.douyin.com/user/MS4wLjABAAAAOELukbGcPnYZsPFGcWZydB_rf0rNr5jtUQB2yDXSpSU,,未知,19,山东
7415021537776632602,这个易昉好像演过不少短剧主角,0,2024-09-16 07:50:47,隐入尘烟,https://www.douyin.com/user/MS4wLjABAAAAfa3TcTtwz58FxTFY39wKcqWzK7y1XdMUOTd9XaGLs0I,,未知,1,浙江
7481169428979008268,这娘们的嘴真咧的真大[捂脸],0,2025-03-13 14:01:42,用户4962322645348,https://www.douyin.com/user/MS4wLjABAAAAHuItbaXT2VB088_Nfap7EIJT4RNfl7qq6YsszSL7Fp8,dyn4pmmsmuxq,未知,0,山东
7419292966492078882,这部小说以前无聊看过一点点，太长了没看完，没想到拍成片了,7,2024-09-27 20:06:02,荷薇,https://www.douyin.com/user/MS4wLjABAAAAG-RN0JvA6YQxVhAfFRK4u1i6gk3eqDdJWfKT3qMWXde8rYbBcdY6QGUuRr6ubFzs,abc2126483614,未知,1,福建
7467446123776459554,我昨天晚上9点看短剧到4点，怎么没有赚到钱？,0,2025-02-04 14:26:03,大福星,https://www.douyin.com/user/MS4wLjABAAAAGqtM0qkpbOhwLEB7Xv3N7upuWGBccXKHak7PJGvewN7MNdCdYEisxRbt7aO6Qg_Y,hui48659,未知,0,湖北
7406328079189230351,女一没感觉，女二跟我想象中的一模一样[捂脸],74,2024-08-23 21:35:38,金🐠🐟,https://www.douyin.com/user/MS4wLjABAAAA8agp3In-iG-Bio7llqz3cLz7o5Uq7p4Ctyrsc6LKn-M,V838448071,未知,12,湖北
7406928459686462249,终于看到短剧里有漂亮的女主了[赞][赞][赞],18,2024-08-25 12:25:27,花樽小阿姨,https://www.douyin.com/user/MS4wLjABAAAAcjVjKxY01KpQQOiZZKiPGGRMgphOS6OaOap-Q6SBq08,xiaoayi66,未知,1,广东
7411886640827745082,"以前的古装男主:意难平
这部剧男主:咦，难评",99,2024-09-07 21:05:41,俊逸杰魅,https://www.douyin.com/user/MS4wLjABAAAAFRmK4saIQOlKB6Zaq1H5p3OMZBKe-AXfkHh6E6MbqIc,,未知,4,广东
