评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7408202241474593562,女一女二这个演技太厉害了，比很多大明星都好,394,2024-08-28 23:11:13,早晨的太阳☀️,https://www.douyin.com/user/MS4wLjABAAAAyMVScJ87iRe5MkScr4veS6YE3DuAWSQzuNr02oN77y4,,未知,5,广东
7405894014623613722,女主演技真好[赞][赞][赞],120,2024-08-22 17:31:17,商河美业英姐,https://www.douyin.com/user/MS4wLjABAAAA7fVUysE92Uzl0JvYvz3ELcclZJ7in7gA-Bi2u57bo9PiaiInXQAv-Drl2Ekz5FlX,wy13589131116,未知,2,山东
7408215466071999284,这个剧情有点假，如果西京太子身上被砍了一百零八刀，那易昉被抓了，为啥只在脸上刻了个贱字，就放回来了啊？,32,2024-08-29 00:00:43,玮玮,https://www.douyin.com/user/MS4wLjABAAAArV5peBIzBxpBIm3dYVDUxUAN0kPruZO1ctOsDG-j5Z8,54862212757,未知,3,浙江
7413676390912377615,这是我看过最好的短剧，堪比电视剧和电影了,60,2024-09-12 17:02:32,MT,https://www.douyin.com/user/MS4wLjABAAAA3hEeKax4XiRl0ZNlPG8fu8Egdj10CXjz1nppBB9jHxw,,未知,3,广东
7429747490947482387,问题是女主这么厉害，为何不救家人？,0,2024-10-26 00:40:06,笑得我鼻涕都流下来了,https://www.douyin.com/user/MS4wLjABAAAAh2bacfQhlkooPoSNVbE48l6O4VMyaMvZ88BRGLBjxAw,,未知,1,浙江
7433375791449260852,女主那个时候死去哪里了,1,2024-11-04 19:02:30,桔梗,https://www.douyin.com/user/MS4wLjABAAAAY1E_ZysccA27QhU2OJ6kkY-Rqc3HsuDezxEPQRUiA30,,未知,1,江苏
7416347888957555467,天呐，连五岁的孩子都没放过，那么小 108刀，身为母亲的我听到这里心好痛啊[流泪]，好恨，真想把易坊千刀万剐都难解我心里的痛和恨[发怒][发怒],9,2024-09-19 21:48:26,岁月缝花,https://www.douyin.com/user/MS4wLjABAAAAomMbMihnfim_PinisJkGO-Koxn4HZgKTrVRaHDP7lG8,201612051025xx,未知,1,河南
7406427274067903295,女主没有演出那种悲愤压抑的情绪，女二演的不错！,286,2024-08-24 06:48:45,菩提树99,https://www.douyin.com/user/MS4wLjABAAAA7N26hx3XgRCdVp4I0QuNSs6ixYXiKeDE6I5LAEjo6bQ,,未知,13,内蒙古
7408977068651741952,这女二演的真好，真是死不悔改说话气死人,27,2024-08-31 01:28:13,友忆思,https://www.douyin.com/user/MS4wLjABAAAAZhKNf1RXopGianw0PqxCkTU8Qk_zDkj7LEnhWTQx0jM,,未知,0,河北
7410647699446350592,女二演技在线，比好多正剧的女一都演得好,36,2024-09-04 13:10:46,浮生若梦,https://www.douyin.com/user/MS4wLjABAAAAGn41AWTP_nfouTLG00dMP2ngF-zxYWrWviA3lxyOBqw,,未知,0,山东
7405853387743134515,扮演易昉的演员演技很好,281,2024-08-22 14:53:36,旺旺仔仔亚,https://www.douyin.com/user/MS4wLjABAAAADHPzvA9KpbIJfZo-SHkw5s6g_mNRV0_umAgl5y1hsFo,,未知,0,广西
7408396035846341376,其实女二演技好,12,2024-08-29 11:32:51,置地酒店苹果,https://www.douyin.com/user/MS4wLjABAAAAOHA0c0WwobIOfBCMBub7v5vRyEvHwsQcni2mN_JMUAc,,未知,0,四川
7409260072980890403,西京探子这么厉害？可以在都城砍了镇国公一家，,6,2024-08-31 19:24:23,悍男,https://www.douyin.com/user/MS4wLjABAAAA-egLu5QL9rabrxtBIotp0KfMXz1ejwRATSCW1Dlobbq2A808eljUoDu0JYQUrwp0,NFT4443ZL,未知,0,浙江
