评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7461350916130947879,"如果不是他娶了女主，有女主外公一家拼命护着他们两个根本就回不来，都死战场上了！
然后这个女人做的缺德事连累女主娘家，一家人被灭门了！
女主的妈，为了不让女主上战场给她找了个丈夫，找了个什么玩意儿？",5,2025-01-19 04:27:00,东篱居士。,https://www.douyin.com/user/MS4wLjABAAAAK99sxJYt_FkGzQhaRUXeKDu89APEsnlJy5tMqXQP2kyV5w4zZ7ksJT6Xszwz97ez,donglijushi397,未知,0,河北
7405870800224568121,女主怎么这么美[比心][比心][比心],148,2024-08-22 16:01:24,☞若月亮没来。,https://www.douyin.com/user/MS4wLjABAAAAoK0c1J1Hif5P0mYOhi7NmrmJ6ltFBXRKUQpHG1ggPIk,,未知,3,广东
7408335335287767862,女二真的演的很好！,455,2024-08-29 08:04:23,映象艺术培训,https://www.douyin.com/user/MS4wLjABAAAADil4RJkjpYQwfZAIXzH2n1NLkWfspLf2visnWoPIro4,wenwen8203,未知,4,浙江
7472999579656258355,为什么不怪男人，什么事都怪女人？,1,2025-02-19 13:37:31,叶子,https://www.douyin.com/user/MS4wLjABAAAA37brmw_d80Nyyf_5kfOH7HptujOVgkItjrkAiPYNY0Q,,未知,0,湖北
7423208178550162216,演的不错，起码头上的步摇不会某人一样一转头就甩在脸上[微笑],37,2024-10-08 09:31:55,我的小小贝贝,https://www.douyin.com/user/MS4wLjABAAAAsfEzVE5bgUmPv6NjP64J7rGqaBsuQ8NHxcl9uqv323g,,未知,2,广西
7477135073432732451,女二要再次作妖死彻底了,0,2025-03-02 17:04:25,陈@,https://www.douyin.com/user/MS4wLjABAAAAYyNEEseCPfERYKrHYhAey1pnHR5zC0hbqCoNtI1CcKc,841206709cj,未知,0,贵州
7477820451466330880,不是镇国公了吗？门牌还是镇国候府！,0,2025-03-04 13:24:28,锦上添花🌈🌈,https://www.douyin.com/user/MS4wLjABAAAA2auW2dU4Cucvu-AM5dN-w5mZNodiM5ndyD-UNhDppASt_6d934swS6F45SuMlNxL,dy0uthn2nkac,未知,0,上海
7477782833928700724,女主宋惜惜大才，不乱,0,2025-03-04 10:59:00,鹿龟鹤,https://www.douyin.com/user/MS4wLjABAAAAfkbhnCvo9MAmbSXSDNZIjgCuuKCsOlp-bLvd5Q9XuVE,,未知,0,山东
7474004300718097171,女主还有美人痣,0,2025-02-22 06:42:56,槐序孟夏,https://www.douyin.com/user/MS4wLjABAAAAB3E_gh35mjDGpHPFs_VJO3NFA0d_o6Y8GKL8S-VeOC0,1476160421xjx,未知,0,湖北
7461857658208584458,易防虽然很坏，可是她被侮辱是打不过被俘侮辱，。我个人认为那些吃瓜人没资格说她，不管成败她是拿着刀剑真正上了战场的，女主打骂易防也是女二号赢得的，一个为国，一个是私人，。现在社会这种吃瓜人太多，还觉得自己很正义凛然,0,2025-01-20 12:59:54,生活,https://www.douyin.com/user/MS4wLjABAAAAkFEHwJO-_PHs9NIryscdLZLUKidZlXNBvylDZocOs50,dy6bavqxupqo,未知,1,天津
7422525941694825225,男二也是不容易 挨了几巴掌了,85,2024-10-06 13:19:59,长情i,https://www.douyin.com/user/MS4wLjABAAAAxqvbb7A7bgmMlbmev8hYNQChzxD9ilNXdPVbMPbtlMM,,未知,2,浙江
7426135508050297639,女二有点儿像张小斐,6,2024-10-16 06:59:20,滨海铲屎官,https://www.douyin.com/user/MS4wLjABAAAAOkOxEqgtsuoSam7mobAQSbNxWYakin4mPPDnpydajyY,,未知,2,山西
7405668883908461351,女主美呆啦[比心][比心][比心][比心],70,2024-08-22 02:58:00,我是诗诗呀😽,https://www.douyin.com/user/MS4wLjABAAAA8EqWBacuYXTLdA2SwkgEY6ezGvkJYYHnfcBEZx5fV20,,未知,1,湖北
7435582831482569506,我能说我是跳着看女二的吗？女二演技真好，其他都被轧戏了,1,2024-11-10 17:40:16,萘萘§§,https://www.douyin.com/user/MS4wLjABAAAAB69G91Mwj4Kbok-PIzxhvYZhXuhzObGNEBZxKvDwhVs,,未知,0,湖北
7456665737148220196,王家女丈夫后来活着过来立功成英雄了。老尴尬了！,1,2025-01-06 13:14:10,步崖,https://www.douyin.com/user/MS4wLjABAAAAvT1gu11SSoeUsgzSlRDzC6rBE3TJrOEoYXRWcreFkiQ,31021821915,未知,0,吉林
7442988404491207433,男二越看越像王楚钦[捂脸],1,2024-11-30 16:39:03,小五,https://www.douyin.com/user/MS4wLjABAAAAr4wJdhRy4IpPTdkgEHEX4-255p5zZ2kr5Z_7LaRQURY,,未知,1,山东
7408883376360653618,北冥王这个演员没有王者的霸气,134,2024-08-30 19:02:38,朴之语 情感驿站,https://www.douyin.com/user/MS4wLjABAAAAk5jLG1qk0Hno4srgJlj-IsZ1vKmeapfS3h2euErhrq48lY1oAFaJqgi3Cg4PRZbj,1736273689pzy,未知,3,内蒙古
7414861330504631049,女二这脑回路我是真不太理解。抢女主丈夫，害女主家灭门，现在她自己遭了自己做的孽的报应，却恨女主？女主咋地她了？女主都没宰了她为家人报仇，就够心胸宽广的了，这是可这女主一个人欺负啊！,46,2024-09-15 21:34:04,印记,https://www.douyin.com/user/MS4wLjABAAAASBLjv976kdEi4QEn0hT88r-Wv3lFNYN29Jn31eCDCco,dyilehne5a7i,未知,8,辽宁
7474087108543644451,不是国公府嘛？[发怒],0,2025-02-22 11:56:43,不能迷糊,https://www.douyin.com/user/MS4wLjABAAAA5TNol8L1EMB1Kc3aA7vzqfXh251cUhfOKnui-LLGfvYRm2SXI-3e-WTNVvZseKwZ,50533686633,未知,0,山东
7467247941021352743,这报应不错把一家子搅的鸡犬不宁,0,2025-02-04 01:42:26,🌴竹林听雨🌴,https://www.douyin.com/user/MS4wLjABAAAAOVTP6qVHNJx4-4rNPutens6Jbq1ZZkXMmmDULaY3Ug0,92499411421,未知,0,河北
7411767261684843314,"什么渠道可以参演 [捂脸] 
我想去演两集[呲牙]
演贱人很有一套[九转大肠]
求介绍[酷拽]有中介费",70,2024-09-07 13:34:58,坚姐,https://www.douyin.com/user/MS4wLjABAAAAlqf5lR9eZnLSBSvinZ78wOHv_LNnLaf-t73aXl3yIl8,LC111289,未知,14,广东
7424084044683674422,女二有点像最红格格[抠鼻],1,2024-10-10 18:07:51,还是路哥(σﾟ∀ﾟ)σ⁶⁶⁶⁶⁶⁶⁶⁶⁶,https://www.douyin.com/user/MS4wLjABAAAAlUwdtW5tbcKqyQ2dN-Tc-B4PI6FJRP9zn7UDyXGi-GwmfWub56c4lkJerrVX983D,wqnmlgb311611,未知,1,山东
7406697078367863592,女主对这个乙方真的不能理解，明着不行，暗着来啊[发呆],64,2024-08-24 21:42:00,每莲都好,https://www.douyin.com/user/MS4wLjABAAAAuBEQv5w5gE072s9_5LENKIMcWW4H_TbjJEr94aQHCHM,meiliandouha,未知,2,湖南
7408918983476839183,这是我目前看过最好看的一部短剧，导演很用心，演员也演的好，不像有些短句，表演都流于表面,69,2024-08-30 21:18:36,无双every day,https://www.douyin.com/user/MS4wLjABAAAASwmOBqkQp6H1dv_fUFqvj68FJl9v_6bLym5KqEPnv2_K9qrvLgqK7SnnfyORJv8e,yunshuiwushu,未知,1,四川
7413582775447503667,娶了你就是我的报应一战人间清醒了,26,2024-09-12 10:56:50,夷陵宅女,https://www.douyin.com/user/MS4wLjABAAAAshNz8Khe4p5oDhZolX716VEzN3O_kQQIh9jqCAgmnmQ,yilingzhainv,未知,1,湖北
7408839469073302298,所以说人还是得善亮啊[呲牙]恶人的下场真惨,25,2024-08-30 16:10:32,🍀~🍀,https://www.douyin.com/user/MS4wLjABAAAAJEt0l7QzFtJG1-BHbH3g2LlO_GNVBvVX7FkGWqsNxsLU4X6CGo0Voql061L-AUjQ,WM3052891,未知,2,广东
7411719940702651151,坏蛋都是把责任怪在女主头上,10,2024-09-07 10:25:12,蝶蝶妈妈（不要连赞）,https://www.douyin.com/user/MS4wLjABAAAAKlQqcpIxkEPGv7lH6-uFfIVKYtB6Vo_gJi2KWMrbSRc,yaomengdiemama,未知,0,山西
7409523283580961555,这女人明明就是她渣男的错，又硬加到女主身上！,30,2024-09-01 12:40:02,淡雅,https://www.douyin.com/user/MS4wLjABAAAAh0STwI8LjGJeKzrNqYmz9Vng4_RYlO_xI4LS5i8Qgjs,,未知,0,四川
7408951263028757284,像倪妮哦,13,2024-08-30 23:34:08,甜糯玉米,https://www.douyin.com/user/MS4wLjABAAAAFSM3k4vJ06rTTufHpejmcBIxMkLgQi8aig8iO7_SEpI,,未知,0,广西
7410437823637095202,这扇巴掌也太顺手了哈哈哈哈，这是第几次扇他了,19,2024-09-03 23:35:40,他很酷i,https://www.douyin.com/user/MS4wLjABAAAAqEdfWPM34bkJ1H9ggr_kgI6GVcceidWfipF0uw5u5Eg,,未知,0,河南
7425172626320180019,虽然是女二，但演技还是不错的,4,2024-10-13 16:30:18,桃芷,https://www.douyin.com/user/MS4wLjABAAAACXVrD9UAvY4Tnl9aLWBgWoM9vHK0M8T214WZ1oi03hE,39463525447,未知,0,北京
7408996638742790931,哈哈！不对称，右边再来一下,7,2024-08-31 04:52:00,燕儿飞飞,https://www.douyin.com/user/MS4wLjABAAAAaIOZxXAy9aXQ-uq4F9Y3XMdDf5aOuT45PCwp_SQpcaU,,未知,0,江苏
7424487333870912256,这种人永远都不知道错，什么都怪别人[发怒][发怒][发怒],2,2024-10-11 20:08:03,静,https://www.douyin.com/user/MS4wLjABAAAA-51efYwHaY2Zy3eDz3B-Wmc5kMHHykzf_mBhPeaocXs,yi9268279,未知,0,广东
7419932171321082624,看到这里，说实话女二这个角色不好演,2,2024-09-29 13:39:46,天野,https://www.douyin.com/user/MS4wLjABAAAAYVkNNx8_7_RgKX4iltuCBNvMBLISjVdcUwx80xMn91bFZIqza7v5KC-yjvBAdQMz,93138349556,未知,0,湖南
