评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7405598967704945462,她上对家府上还有单间,46,2024-08-21 22:26:18,宏图小猫咪,https://www.douyin.com/user/MS4wLjABAAAARj4q5VAzclU_WC4phqYdeICY4_tRjtbKgEb2hD7oyds,,未知,1,吉林
7410273668986094363,她为什么可以坐着屏风后面，而这么多人没人知道[捂脸][捂脸],95,2024-09-03 13:04:44,用户3906494568342,https://www.douyin.com/user/MS4wLjABAAAA0QvYDZg7Lc8lHiYJ6SMBBsd6lCREsj2BbO98UFcblT8,36472613187,未知,7,湖南
7408627097797673754,[尬笑]年龄相仿？,71,2024-08-30 03:58:57,老朱心情好,https://www.douyin.com/user/MS4wLjABAAAA7d1PB6TV_ttz3StGCw_Jn_mnBYFfer02WYSYA_V6b8g,zhubin1978,未知,2,湖南
7409175278414857023,相差两轮这叫年纪相仿[尬笑],34,2024-08-31 14:00:51,流浪人生,https://www.douyin.com/user/MS4wLjABAAAAa0N5SBBcvAaNlAd8kxEVjPeu3nl5vZS2rGTKaQQPMHNYoXm0vSjHc64zgIPgXAOH,38658131190,未知,1,广西
7423045790132405029,这剧不错，女主不圣母，不傻白甜，不恋爱脑,2,2024-10-07 22:59:35,风负了云,https://www.douyin.com/user/MS4wLjABAAAASYtisx1ZJXF7wT2INMwMhz5_H5kiAz9LXKJfK1maUzgx-WYGaymoDgMjbTiw7D2u,73306101300,未知,0,浙江
7428595432622506752,好讨厌那个广告，我老公今天出差了我要做眼袋，看了烦,0,2024-10-22 21:52:39,长发飘飘,https://www.douyin.com/user/MS4wLjABAAAAlFUknnKwEaiq7O7uGxSg1oiLhan8KqBqcDlRS95SKwA,,未知,0,重庆
7455739511545447205,天啊两个人同龄，长公主就是年轻,0,2025-01-04 01:21:22,用户7249930685071,https://www.douyin.com/user/MS4wLjABAAAAMNL2v6TMyerXhVtLVO-C6dR5-ndtunKg5cdxUuXtuVgQMU9I3iWRzf0c1aFggdvy,54217464970,未知,0,江苏
7414873073713644339,这个长公主，是不是之前在另一部剧里演过皇后呀？就是鲤儿那个,5,2024-09-15 22:23:39,印记,https://www.douyin.com/user/MS4wLjABAAAASBLjv976kdEi4QEn0hT88r-Wv3lFNYN29Jn31eCDCco,dyilehne5a7i,未知,1,辽宁
7426386665013347106,一个个表演的都还不错丫鬟都那么漂亮！！！,2,2024-10-16 23:04:36,唉😔,https://www.douyin.com/user/MS4wLjABAAAAEjh9_ApU5GE8ExlLvIVCGUQQ98EjMTzg5jmb9MZGSJkltyEcEjPqXqP_1cGLyPRv,93931361688,未知,0,山东
7405646458298680098,开台唱戏啦[赞]惜惜看戏,32,2024-08-22 01:30:46,😋笑~鹤~呵🌈期待都是好结果,https://www.douyin.com/user/MS4wLjABAAAA59ZIF3odOhahjBvGXNzCi-6QUVMiX2hvaQ_XyTaF1x3jSH3u5KOpBW0VyxBoHmaB,xindekaishi251,未知,0,广东
7407430494944166708,相仿？？？？？？？？？？？？,21,2024-08-26 21:06:37,楠楠娜娜,https://www.douyin.com/user/MS4wLjABAAAAFXIsb1X4aZpvE4oNdf3fID_mHazLJ-Cay0cHycjy0eMsSCwL-UF5dYfCski0QMnH,wenna9797,未知,0,山东
7409932592352330511,怎么就能看到一半画面，手机坏了？[发呆],4,2024-09-02 14:58:20,LYY丶,https://www.douyin.com/user/MS4wLjABAAAAhfaD09f7hyequnMFM7kT1SZOTqiAZXPLmNrIVXm_GTg,dy3ob7mp0l73,未知,1,山东
7446457055600689955,阳光玫瑰演得不错[捂脸],0,2024-12-10 01:00:34,过后,https://www.douyin.com/user/MS4wLjABAAAAyUEvtIzcdS5c7LxTR4__vxvJa0mvGX6tsoDPlp4pSM8,,未知,0,重庆
7427370333034398499,这部戏女的都好漂亮,1,2024-10-19 14:38:21,爱吃巧克力的柳橙,https://www.douyin.com/user/MS4wLjABAAAAHN6Nd3wfvPSsQdPfFuoniV1YxaXGJy-ABgpuv8R9XELyicHGs5H-AIdsEY-q0jBb,dyugyhzjvlk0,未知,0,吉林
7425770808850580275,服装比其他短片好看精致。,0,2024-10-15 07:15:23,💞༊ღ᭄仅此而已ꦿ꯭꧔: 💞:,https://www.douyin.com/user/MS4wLjABAAAAniUUl1ijDLjP14Rw_CmDBavuojv8d8HC-T5NJD7nkXE,,未知,0,湖南
7424921949488907060,我看长公主也是风韵犹存[色],0,2024-10-13 00:24:07,飞贼,https://www.douyin.com/user/MS4wLjABAAAAa3WKtkGF1_RtpMeQWHYevURRtfvKuiRaAt9uSkG860AdwEidabbgTXot5vWrr6pZ,62233677450,未知,0,福建
7432326660873323279,老太太尴尬状态演技到位啊,0,2024-11-01 23:10:35,逸尘,https://www.douyin.com/user/MS4wLjABAAAAl_TJnfl8ifMsTdc-AxX7gmJaVdcbNh7M00pnIWz-Frw,s635054736,未知,0,江苏
7427871938960196404,女主感觉像刘诗诗,0,2024-10-20 23:07:02,YY看世界,https://www.douyin.com/user/MS4wLjABAAAA6Nnokl1ZcaKlQpI4pDaEBKCjFpZIa-Gt3SqAnfNMjFjJBeFzXMxcMIA2khXJwxxW,YYkanshijie8,未知,0,山西
7424755699001541411,公主的头饰不重吗,0,2024-10-12 13:35:56,美满,https://www.douyin.com/user/MS4wLjABAAAAVRRLMFnd7h1-3wuPY_3krnWX3dZ1dTgdKYndRrflhWtOfdc_RP0GZeOIRcVDfUc6,xu5201849,未知,0,江苏
7408988122023805747,这部短剧是我看过帅哥靓女最多的一部[赞][赞][赞],6,2024-08-31 03:08:35,芬陀利華,https://www.douyin.com/user/MS4wLjABAAAAKHU7b7Bbv8u4s0m_cUUOUcCkJ9Vd4F2SjGht7uMsYCA,xu156293618,未知,1,河北
7405849607341376314,？？一个前面一个后面,27,2024-08-22 14:39:05,杜薇,https://www.douyin.com/user/MS4wLjABAAAAO8t-Q8jgQ4XxYsaFzciUQ8aKQLhzTnSxC5o3Or4VVrc,,未知,0,福建
7414520965617713955,这年纪也太相仿了[抠鼻],4,2024-09-14 23:45:02,沈征宙,https://www.douyin.com/user/MS4wLjABAAAAG5K8UHGZ7_p_gJqQ49FdH1OkSp-SmjOgokIrq022ixGKDhgxeNtMb07wpzS5bEP6,szz89,未知,0,上海
7408223787109597971,这部剧拍的好好，堪比大片，全员演技在线，女主不仅漂亮还会武，女二反派演的也很好，让人恨的牙痒痒,16,2024-08-29 00:45:52,★辰逸☆,https://www.douyin.com/user/MS4wLjABAAAAjpYfS3FQP2BoZXQ0HxAWCQAMjIlgig-hn_8tzHfGipo9Mho0g-uGtguidkfVMx-G,963852741Even,未知,0,福建
