评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7407025967275131659,这女二确实演得好,504,2024-08-25 19:03:16,💍释怀,https://www.douyin.com/user/MS4wLjABAAAA_V6Ta1_-XHLM58EVnef11xXWmGOVo7U_yrjMmSLmSlA,lhj199313,未知,5,湖南
7485726545509581568,唯一一部把我看的流泪[流泪]的好剧！！,0,2025-03-25 20:43:10,凡星,https://www.douyin.com/user/MS4wLjABAAAAULZHasbMngB9PuCYxFp31YEy_91bth09jiCW_fl1ovo,fanxing77628,未知,0,辽宁
7405872181336654630,说实话，易昉这个演员演技相当好,1571,2024-08-22 16:06:31,星小雨,https://www.douyin.com/user/MS4wLjABAAAA1EBh77Qd9IRSkWB7JotrZZYHtnTgMpXdB8J0qOE7UXFH6mRLA9ctYy3Htd2LSfcY,xingyubbya,未知,41,重庆
7485658035824083762,女二演技派的，短剧里的经典。,0,2025-03-25 16:19:36,唐糖,https://www.douyin.com/user/MS4wLjABAAAAiv2Q2qEhgomDhcxGo9Mr3O9FpZwJ3UQIsV1zseqLVA4YkOnIrXacGs1vWtrzPQDW,TYQ73116tyq,未知,0,云南
7408157666654028582,本王？！兄弟，你串戏了[捂脸][捂脸][捂脸],154,2024-08-28 20:04:01,汉川伟星舒适家肖斌,https://www.douyin.com/user/MS4wLjABAAAAZi9L0bQwvQ-wIEAa7_20v5YXlivRKwuIpmvTy_caHOU,hcwxssjxgj,未知,11,湖北
7409249056851362572,女二像不像倪妮？！,75,2024-08-31 19:18:44,呆尼老木,https://www.douyin.com/user/MS4wLjABAAAAOBXDU-EvylrPO7zNwwCw_NDjTM4d8RrB8KwhtlQyF_c,dainilaomu,未知,7,北京
7484812065078133504,后悔自已眼瞎了吧[大笑][大笑][大笑][大笑],0,2025-03-23 09:35:03,莲花朵朵,https://www.douyin.com/user/MS4wLjABAAAAesgl_a0YI1ApDHvCm_QJyPgi_MsiXjDBuLv_AonNXlMUuONOfWgoOCCHkRszuX3Q,73789509055,未知,0,广西
7417064898340340516,女二演技好有张力，求推荐她主演剧,40,2024-09-21 20:12:23,熙门娱乐,https://www.douyin.com/user/MS4wLjABAAAA6W82bLIK5LfXdtfXAk7FAdD6VsGHySkG9z1MnlRta5Q,,未知,2,辽宁
7408478760259027731,这部短剧堪比电视剧，演员到位，导演用心，是我看过的最好的短剧。,172,2024-08-29 16:55:48,螣蛇故事,https://www.douyin.com/user/MS4wLjABAAAAFDE-AQ_MS657uMIpNGkwOqKtk6fntc6_JVj7LyF-Q_E,,未知,4,山西
7435630701179437875,这男的长得好像我前男友,0,2024-11-10 20:46:17,🍓11,https://www.douyin.com/user/MS4wLjABAAAA6UB5q1ebjZ-bX0IXxT7iPLE62Z_3E9_DOZMUMyQg7_c,86834355668,未知,2,云南
7410333679714747173,女二和苏馍馍演技最好，代入感很强,10,2024-09-03 16:51:30,甄子琦的妇女粉😏,https://www.douyin.com/user/MS4wLjABAAAAq0z0ik8CovsavUXaBzE4HMZsK0gn50xh7Z_4SPfYlMY,henghengloveme,未知,0,河南
7473361901834371849,女二演的真好，比很多内娱的都好。应该去演正剧,0,2025-02-20 13:02:31,bobo徐老师的小号,https://www.douyin.com/user/MS4wLjABAAAAQGU86wsRw4NH47LM8FEe1q71XIcbNErFgSenLZ8_2-0,,未知,0,广东
