评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7405662602582164259,有些舍不得，快看完了,123,2024-08-22 02:33:40,😋笑~鹤~呵🌈期待都是好结果,https://www.douyin.com/user/MS4wLjABAAAA59ZIF3odOhahjBvGXNzCi-6QUVMiX2hvaQ_XyTaF1x3jSH3u5KOpBW0VyxBoHmaB,xindekaishi251,未知,2,广东
7407827993341657890,惜惜娘俩长的还挺像,34,2024-08-27 22:56:11,雅茱姐,https://www.douyin.com/user/MS4wLjABAAAAz9YpUmcNj_9fz73HgQU1Bek81Z_4ELnBubQSrZ6n8XY,YZ670100,未知,3,山东
7434959710488576768,这娘当真死得不冤……整出戏的始作俑者不就是这位吗[捂脸][捂脸],1,2024-11-09 01:26:10,隔壁老符,https://www.douyin.com/user/MS4wLjABAAAAYYZDEghxeGNE5Vk0JkZ8xgs0EP6pMZVECVTOrH0eHss,,未知,0,广东
7408537736943272755,灭门的时候，为啥老奴还在,45,2024-08-29 20:45:01,相见恨晚,https://www.douyin.com/user/MS4wLjABAAAAl35Asld5dARfKX3CkhsUWtvGNWKLx_7sb2EHmEU8gvY,,未知,7,天津
7460863798992192256,老夫人怕嫁给王爷，王爷要上战场，凶多吉少。嫁给将军，婚后将军一样上战场。这剧情不能细想，经不起细想。无脑爽就完了。[捂脸],0,2025-01-17 20:42:45,蹼羽,https://www.douyin.com/user/MS4wLjABAAAAzyoCpg0PS0icbuGQS5h8TPo8GOvSwC79RdpkdoFB4xHE_oVTXNOigzOg6onxbPU5,dytb98y4vuu3,未知,0,广东
7477832660518814490,这剧质量好高啊，好过这近几年大制作面瘫电视剧,0,2025-03-04 14:12:05,贾泽鑫,https://www.douyin.com/user/MS4wLjABAAAAKLcg7bQdkb53Yo85A8IQsaiC70z98bxwAkqMd6uhHrw,,未知,0,吉林
7441610810416448292,啥情况，啥情况，83集直接跳到88集,0,2024-11-26 23:38:24,🌈🌈come的彩虹🌈🌈,https://www.douyin.com/user/MS4wLjABAAAA70HPp7x86WyyvWtOcgtf2jpcqzu00e7wtVQfQ9AJKr8,,未知,0,河南
7479422463353996086,这电视拍的好。什么都交代的清清楚楚。,0,2025-03-08 21:00:19,乃贵贴膜,https://www.douyin.com/user/MS4wLjABAAAAU4RzRoYahFGOnNfwktKI6tCx6ZRQx5PTFJbTorstzt4,,未知,0,江苏
7421540271525315337,结个婚还吃素面，就不能来只烧鸡烤鸭什么的,1,2024-10-03 21:32:32,꧁默♥念꧂,https://www.douyin.com/user/MS4wLjABAAAAgPWoQRo1IDeCXdA7iD5nhbu32fu9W8KQFieRLYUprsc,,未知,0,重庆
7441477301744042793,这一段放了两遍，本来剧就短，凑字数的来了,0,2024-11-26 15:00:35,用户8930167100775,https://www.douyin.com/user/MS4wLjABAAAAj2GFXBdUXCKmrPEjTxgGVG3jxytUDwOLM-BbvnyV3B0LqgOlBbwhM33BC62rKLbF,52121771159,未知,0,吉林
7405900096876004134,去掉好多情节,50,2024-08-22 17:54:51,桉柠好顺,https://www.douyin.com/user/MS4wLjABAAAAnXtb9IIlvkLM_CLOzWw9st8WWcJb5axH9k8pobIXPe5TSaUmXX68lhXt6XLRCYmv,33821129971,未知,1,河北
7408390294838788899,还是古代的新娘服好看，美,25,2024-08-29 11:15:39,家乡的彩虹,https://www.douyin.com/user/MS4wLjABAAAAZfSDXLpTUaTUVl-EfwaNBE7othp4ggUYG1OLtzLusAN2nRCZaU8uejLmPngOQJYt,57905456381,未知,5,江苏
7471971947157947146,振国公府满门将军没有侍卫吗,0,2025-02-16 19:08:20,移动的风619,https://www.douyin.com/user/MS4wLjABAAAArZKVclAkzMJQH8YXPuBuZCd16phVg-glzmCieqFv-hQ3RBWDg50v2FaQZdXjj_Bx,48277761711,未知,0,安徽
7421929063722451724,王爷小厮真有眼力见[尬笑][尬笑],1,2024-10-04 22:50:16,辣椒酱烤玫瑰花,https://www.douyin.com/user/MS4wLjABAAAA5qp-xtblSAwWTySrRKHx5bo2i2tAMgQ7hlOFge6tlKPJBNIq4VeQhQe-JU6KftJj,89639428023,未知,0,浙江
7419663853045416738,说真的，这部短剧的演员颜值和演技真的都是在线的！编剧也是带着脑子的！,4,2024-09-28 20:15:51,悠啊悠,https://www.douyin.com/user/MS4wLjABAAAALWZ7NJQJsLE9gzZatNGanW9y92LKyyqzb8d822MJ0Qk,,未知,0,辽宁
7414966546991219507,句句紧凑，实在是一点都不注水,4,2024-09-16 05:31:58,裴我一辈子,https://www.douyin.com/user/MS4wLjABAAAAjwXUPLC4QMa-xElv-4gnqdqJY9TzWW94jKJRB0IpSYg,zi.shu520,未知,0,安徽
