评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7405834643369362213,这易昉还真有小说里那味道,710,2024-08-22 13:40:52,旺旺仔仔亚,https://www.douyin.com/user/MS4wLjABAAAADHPzvA9KpbIJfZo-SHkw5s6g_mNRV0_umAgl5y1hsFo,,未知,2,广西
7417441001609347852,战将军优柔寡断好色贪财，但还留有一点善意！[微笑],28,2024-09-22 20:31:17,考拉入侵,https://www.douyin.com/user/MS4wLjABAAAAhjJ6g-MiK9HcuQBMwJOODXhiRcpfe8MBCYQnWnV2ARA,,未知,2,陕西
7413187812164010779,小说里的女二本就长得不好看,62,2024-09-11 09:31:20,乐福心语,https://www.douyin.com/user/MS4wLjABAAAA1uj3bJWKEKGL4dY4K4q2-d7c3mr3DxXU2p_TGnEQTPk,,未知,2,福建
7411175819371381513,就想看她被侮辱的那一面,38,2024-09-05 23:28:40,用户6218860762590,https://www.douyin.com/user/MS4wLjABAAAA_gwLqmiq98RmNazV9Z3C1lK8PZPFWtrHjFDEAOA-xPATa09Sht00xM3j4sftp3m0,79277088221,未知,0,广西
7407291498075996966,咬牙切齿的反派,32,2024-08-26 12:15:37,不解释bjs,https://www.douyin.com/user/MS4wLjABAAAAVLT10qKPtXIp38QVpF7JMWlIyk8UMjs5AJhoGpNuJG9hxd1RHBttoDk7UoyNlweC,dya9rydjgqy0,未知,0,福建
7413212305704403712,看着这易访就来气，简直就是妒fu，军中怎能有这样将军,81,2024-09-11 11:06:37,一抹依恋,https://www.douyin.com/user/MS4wLjABAAAARvit2vAkbgkNrGkw8mG7kouyjtv4-GemymuoCga-ypw,,未知,0,重庆
7406609644951946022,这易昉真的气死人了[酷拽],150,2024-08-24 16:09:28,香菜泡饭🍙,https://www.douyin.com/user/MS4wLjABAAAA6_6Q17ZcAnZjfmN0XKMS1YIxaPLv4F1BnIqHq-ysfUE,,未知,0,广西
7408977150370759458,现在的短剧还行呀！演的有点意思了,20,2024-08-31 01:57:25,💭李小糕Zoya💭,https://www.douyin.com/user/MS4wLjABAAAAbQ-02G1QRiGEA_cfCbHuj9KpPWMi5f37eWRI1pqXpXI,Golden.cat,未知,0,上海
7411123031034659594,哎呀，嫉妒使人没有大脑吗？,19,2024-09-05 19:50:41,橘梗,https://www.douyin.com/user/MS4wLjABAAAA5dJI2sInXygcmDf4J3lGA88XOuPzzk4ReK13IEVibf493koBBkxmz71hXL5QLquy,jugeng66412,未知,0,江西
7415120202591093519,女二演的很好,22,2024-09-16 14:20:58,小灰灰,https://www.douyin.com/user/MS4wLjABAAAA_sKdc8czSNV1FGIU4R-0xEX98um4yg6XdtKMBicU2ddx63tl4Fhi1QRyeowVW16e,dygcpdsjxui7,未知,0,贵州
7409292988801729290,本身无能奈，好大喜功,15,2024-08-31 21:34:17,疯狂追剧,https://www.douyin.com/user/MS4wLjABAAAAAuEkhi9Ix7o1WeL4W4MBPWfwbd13mmtPRRHEiQIGnvB0wEdIaPs8wTPoKejHFmjU,95459027959,未知,0,广西
7409262613677277967,易坊可真讨厌,7,2024-08-31 19:39:10,温柔了岁月,https://www.douyin.com/user/MS4wLjABAAAAIadZF20Lc81FcP3hySyLCs7M1NCb7er8MJ0QM24YrVA,2003081828a,未知,0,黑龙江
7409561603508667175,坏女人，不想看到她,6,2024-09-01 15:01:08,小酒窝的幸福🔥,https://www.douyin.com/user/MS4wLjABAAAAXH7hqnfFAVlNlFGtQbvj6tvNR_fXS7_vMLHsqfJlKRc,,未知,0,新疆
7416726934523020072,易昉的代入感好强,6,2024-09-20 22:16:06,无限循环,https://www.douyin.com/user/MS4wLjABAAAAQPCTrtzLoDZJwl-vDTb5LIeOnB4chx_g02FIC91bZEc,dy05oeoiudyq,未知,0,江苏
7415599739884159779,女二看着好难受,7,2024-09-17 21:20:12,默默,https://www.douyin.com/user/MS4wLjABAAAAdh87UPcQXtFJMApHuNEQ_401VyplOTSPqJ7hnYKFd-o,zhang109269,未知,0,安徽
