评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7409177361466213156,太妃嘴比脑子快[捂脸],201,2024-08-31 14:12:43,流浪人生,https://www.douyin.com/user/MS4wLjABAAAAa0N5SBBcvAaNlAd8kxEVjPeu3nl5vZS2rGTKaQQPMHNYoXm0vSjHc64zgIPgXAOH,38658131190,未知,2,广西
7408208691428246306,这个太妃也可爱的很，书上也好笑得很[捂脸],333,2024-08-28 23:32:42,我有一块小糖糖🍬,https://www.douyin.com/user/MS4wLjABAAAALVt54E19OTj-aWqUYTYmgfJRIik8gUwHCNV4PhTJ3p8,dygb5ziysi8j,未知,7,江苏
7412509951911985955,原著说慧太妃有次想争宠装娇弱，想用凉水泡澡让自己生病，谁知道刚下水就冷的跑了出来，嘴里说这宠谁爱争谁去争，我是不要了，太冷了[捂脸][捂脸][捂脸],264,2024-09-09 13:33:29,♛贝壳♛,https://www.douyin.com/user/MS4wLjABAAAAWq-_YLZeynKAdrj12WHN1BXhJ4PT5WI0-RUaQiwul1w,w92121314,未知,7,安徽
7409324532533920564,今晚给太妃加鸡腿记长公主头上[捂脸],77,2024-08-31 23:41:55,²⁰¹⁷,https://www.douyin.com/user/MS4wLjABAAAASQ9vcwhcrSv9DvTnrEUy9CU9RoUbxH7gj_pJsnuXM2s,,未知,1,江苏
7470028797794911030,这导演是会选角色的[赞][赞][赞],0,2025-02-11 13:28:03,云秋,https://www.douyin.com/user/MS4wLjABAAAAZKUOPjjM73bBwGeqtnpBGTVaiQfmgAM7uB0zq2AxT0S0KvzWwHtdCLJNpv9UTBf9,dy6bolv421fl,未知,0,辽宁
7408560665944474383,这个太妃好可爱[捂脸][捂脸],53,2024-08-29 22:12:33,管---花花,https://www.douyin.com/user/MS4wLjABAAAAnYh75TW32LgKHetvKLpoLBCgQpxauFVRuNK8eM-17JM,,未知,0,江苏
7411415972927767305,这个郡主怎么喊墨儿，不是一辈吗,10,2024-09-06 14:49:43,鑫然,https://www.douyin.com/user/MS4wLjABAAAAbmpiFiCcPNGdwq-ZfDdxgCy9x6r-SNQtUtIWZdrZAigLTQrhdGUULoBsg6tdQdmv,xinran72854,未知,2,辽宁
7408511175597605684,原著里太妃逗的很,33,2024-08-29 18:57:03,阳光的缘分,https://www.douyin.com/user/MS4wLjABAAAAPwvp8wYhCFGz_7nRarySgomuF65ojo1NnPZWr1beihiB4GOYJFtsWIcH68wA1JYm,yangguangdey79,未知,0,陕西
7425678686282924840,这郡主叫老表墨儿[捂脸],2,2024-10-15 01:50:36,楚先生,https://www.douyin.com/user/MS4wLjABAAAAzF3LKN7tpBcmUB_L_M_qESnv9cxYFqJDadUuIYSVVEc,Cc.Orchard,未知,1,河南
7414307713976386356,好嚣张跋扈的可爱太妃[抠鼻],20,2024-09-14 09:48:27,『°』布🍮,https://www.douyin.com/user/MS4wLjABAAAAI0FASgCoofVGGASVUyt0lAjk5O_mPn_cs6WNtFp0g5q4SdU1_Lvgtin_trsrV1cU,24933166561,未知,0,宁夏
