评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7409324532534264628,女二哪集会死，看的好气,132,2024-08-31 23:45:33,好运✨爆彭💖,https://www.douyin.com/user/MS4wLjABAAAAulW19rcwORLAfbWNQ9SXQKq_2ygAQwvlGQb2MbyyT5w,,未知,5,江西
7429740534853747492,啥是净身？,0,2024-10-26 00:06:24,笑得我鼻涕都流下来了,https://www.douyin.com/user/MS4wLjABAAAAh2bacfQhlkooPoSNVbE48l6O4VMyaMvZ88BRGLBjxAw,,未知,2,浙江
7431943737734120219,这个小说里面最不要脸的就是一方，其次是战北望他老娘，还有他妹妹,5,2024-10-31 22:28:18,一千个理由,https://www.douyin.com/user/MS4wLjABAAAAKf3IfQavvZS8LubWMaXNt85ZWNiLTVmYHhtFyetRq-I,,未知,1,江苏
7408841565144646435,易昉这演员演技不错呀，把人物的特点都演出来了,946,2024-08-30 16:26:22,蚊子不咬人,https://www.douyin.com/user/MS4wLjABAAAArrv9aIIoO50CSC3gkn6z8XP-WmoDzrzoKdfQ23OlrIRUy-ezybg3Md5KlYgEarLP,wr135313,未知,2,广西
7414848645260772134,就感觉这个女二别的本身没有，就是能忽悠傻子，在军队里忽悠士兵不服女主，还能忽悠手下去屠村，好像她说啥别人就信啥，都不带脑子不思考的。,202,2024-09-15 20:47:22,印记,https://www.douyin.com/user/MS4wLjABAAAASBLjv976kdEi4QEn0hT88r-Wv3lFNYN29Jn31eCDCco,dyilehne5a7i,未知,2,辽宁
7412508280767791907,短剧虽然略微粗糙，但是演技比正规演员厉害上头[捂脸],337,2024-09-09 13:30:16,逗逗怡,https://www.douyin.com/user/MS4wLjABAAAAgqitmi5fUbXWGZJC8AYPl3eTrWft4lXyiWto0YyjBINbakSqzyIw1qcV2KJdLh40,k888x999y1314,未知,2,云南
7408540818081858342,这女儿骨子里坏。而且嘴巴死不承认[捂脸],380,2024-08-29 20:50:42,倪妮儿,https://www.douyin.com/user/MS4wLjABAAAAuW5U7Wkcj4vDmryfIrqiZ9imp6WgBiz1KuuuA2XEV8zWBVDxOrqglhNJ2wsuSolN,jsszzj5658,未知,0,江苏
7408570672073917224,没有底线，贪功冒进，自以为事的狂妄女人，死有余辜,578,2024-08-29 22:55:05,仔宝的外婆,https://www.douyin.com/user/MS4wLjABAAAAFsC3Wi3cgvq1rkmltY5zPxgppIl3ia7ZuUhGmeExQQs,dyi9zmdzrv7f,未知,3,江苏
7470526964848689932,这女的不知道怎么混上战场的,0,2025-02-12 21:41:11,雨田(=^▽^=),https://www.douyin.com/user/MS4wLjABAAAA6Codi8_G-w5ZOpuuVvCNqHHi9Mpk9s4ZKD3K3MZocRB7Tz1nXOsmy47LXEJdQObd,yutian45396,未知,0,安徽
7408615200344359718,这个算是短剧高品质了[微笑],181,2024-08-30 02:54:36,老朱心情好,https://www.douyin.com/user/MS4wLjABAAAA7d1PB6TV_ttz3StGCw_Jn_mnBYFfer02WYSYA_V6b8g,zhubin1978,未知,2,湖南
7483058977169916726,这个苏兰将军很熟悉,0,2025-03-18 16:12:59,陪你走天涯1989,https://www.douyin.com/user/MS4wLjABAAAAjGCxnyOWEr9Zg_uUfL9TyvB3OywZfdDnl88Ip9Ln2MU,yaoyuandelix14,未知,0,浙江
7411130942804362036,神还原呀，跟我看小说时候想的场景一模一样,107,2024-09-05 20:18:41,梦里已和李现结婚,https://www.douyin.com/user/MS4wLjABAAAABXsJQc5HA0MaCeIWIO3p09RM79_DOFh_p369IVtRKOI,,未知,3,重庆
7408038176109888308,小说好看，拍成剧就毁了[酷拽],54,2024-08-28 12:27:50,ஆོ绮梦༂࿐,https://www.douyin.com/user/MS4wLjABAAAA6oPvpq8U3vcO14bzwUS_Kl09wsUdIWph5Yx802qYzLc,,未知,1,湖北
7473723097101091638,44集哪去了？,0,2025-02-21 12:25:43,电器工程师,https://www.douyin.com/user/MS4wLjABAAAADL9pImpn-DJon9ZYKLs-RWoqUXI-_jTtkCtaKtl9JyI,56600323393,未知,0,河南
7477789000159036194,太残忍了，这种女人,0,2025-03-04 11:22:57,杨靖,https://www.douyin.com/user/MS4wLjABAAAAtgsSUo2hXlmGeYAaCN2wWyYDrxwWOs2Rf0loEls4bCAx8SwWWSZiOLz_kUKjY0ZU,dyyzdjhnnxhw,未知,0,云南
7408810789085791028,狠狠收拾这易毒妇,60,2024-08-30 14:23:04,Wang,https://www.douyin.com/user/MS4wLjABAAAATxN7YWunqWLXtUyxU0nc4jeEYGIkMLnuFdXR538WYLE,1739904595W,未知,0,广东
7412017957566513961,易舫演的真不错 ，演员的气质也很好，大火 大火,43,2024-09-08 06:34:44,背着蜗牛周游世界,https://www.douyin.com/user/MS4wLjABAAAAtD7HIez8Aq_w6vFjTS5NOFCA-5uR84l0mHtBIQLcs_4,,未知,0,山东
7408919499149525811,看书就被这女的气死，看剧简直气爆了,100,2024-08-30 21:20:37,阿欢和小白,https://www.douyin.com/user/MS4wLjABAAAAh0zH50qTn4FfIStWtltRq4eKCEp60l_6kePaOrXx5ME,,未知,0,江苏
7451254580195672847,这集看得太疼快了，该死的易仿,0,2024-12-22 23:16:51,淡然一笑@,https://www.douyin.com/user/MS4wLjABAAAAWatkkQSO4HoObTsXnkYpKdB9redQOcIHSSXlYFU-pU0,,未知,0,四川
7483824955999355663,昉,0,2025-03-20 17:44:27,zhangang,https://www.douyin.com/user/MS4wLjABAAAAN7I0WxIhXz2RucD2YtSHGPzS3b-iRdaAv9YR6lfYHDTKfy4cf5HSNj3dKEzlBxVt,zhgang3595719135,未知,0,贵州
