评论ID,评论内容,点赞数,评论时间,用户昵称,用户主页链接,用户抖音号,用户签名,回复总数,ip归属
7405897046005138227,易坊真是够了，承认别人优秀比杀了她还难,410,2024-08-22 17:42:59,susanna,https://www.douyin.com/user/MS4wLjABAAAA1KKeNTT-56chzigYkqSDtVoEPbC9Kh112Ye8m_5KcC0,,未知,3,江苏
7405869519857730313,书里明明说了惜惜用桃花枪把地都震的四分五裂了，这里没有[泣不成声],343,2024-08-22 15:56:11,亮亮丫,https://www.douyin.com/user/MS4wLjABAAAAwj5KfqopNbYfimsBshpzVmRnAFmg9YVImywWNa-wTs-fkJS6e-kY-Le5Tz2cI2Q1,64730319237,未知,11,广东
7457151403296670474,为什么👄不流血[捂脸],0,2025-01-07 20:37:30,满乖他爹,https://www.douyin.com/user/MS4wLjABAAAAS6SzJHl8xnZHElKN38q6vFb44iKgnVSQH8LycP_O3Xc,,未知,0,北京
7429735045843206948,女将军历史上也只有花木兰了,0,2024-10-25 23:34:11,笑得我鼻涕都流下来了,https://www.douyin.com/user/MS4wLjABAAAAh2bacfQhlkooPoSNVbE48l6O4VMyaMvZ88BRGLBjxAw,,未知,1,浙江
7411174502879953698,女二不好看,17,2024-09-05 23:18:24,方圆,https://www.douyin.com/user/MS4wLjABAAAALoXLIMtCimmK3O_UqLc7LCf0U7fVt6SasDA7fKvJzKqQeH8iAswO5BwYDD8r56qU,fangyuan9998,未知,3,重庆
7432483671180034868,相由心生 那个女2 一出场就能看出来,0,2024-11-02 09:23:39,属蛇、天蝎座,https://www.douyin.com/user/MS4wLjABAAAA0_wvcBz2BUKyq-6K2QqwmxsYf-QIH8n4YvbgiD7-7Mo,,未知,0,四川
7414365639475807010,我当时看小说就是太烦这个易防，都不看了，这个视频拍的和小说一样烦,42,2024-09-14 13:39:12,少冰5分糖,https://www.douyin.com/user/MS4wLjABAAAAk9tqV-1ZwxkJEo5B6WMgsPs-nhQWpaTZl9_HW0FQVwY,,未知,0,广东
7414839295900582694,女主真好看，演的也好，看完真个还想看女主演的其他剧,21,2024-09-15 20:09:14,印记,https://www.douyin.com/user/MS4wLjABAAAASBLjv976kdEi4QEn0hT88r-Wv3lFNYN29Jn31eCDCco,dyilehne5a7i,未知,0,辽宁
7459805447097172745,谁懂啊毕铭手抖了好搞笑[捂脸],0,2025-01-15 00:17:16,梧桐-,https://www.douyin.com/user/MS4wLjABAAAArPZR5G2Vek_LOuJhQiUesxZVqsGcz8FOfOpKo-eSV6be-cO8ZVnPSxPb3O7ppHdb,wxw451907,未知,0,湖北
7413953085074080512,好讨厌这个易防,13,2024-09-13 10:52:59,无优无累,https://www.douyin.com/user/MS4wLjABAAAAyoCf7hpq8oe63fla8T83Lz92u6wlOrp1JTBJ31HPtAg,yang47109,未知,0,四川
7414294231915512614,让我想起了丽颖[鼓掌][鼓掌][鼓掌],16,2024-09-14 09:02:51,梦里听海,https://www.douyin.com/user/MS4wLjABAAAA7DpVi1Ts-v69ASqxBHUBNrB-AMB7JQMMGH3Q9NQkJbQ,,未知,0,江苏
7420284233215755048,女主太霸气了，我喜欢,2,2024-09-30 12:20:41,小疯,https://www.douyin.com/user/MS4wLjABAAAASexpB9QLGPu6QyTARa_imU3aFDQxtKSqRy5pX6dtrc8,,未知,0,辽宁
7485019872977634059,女主太漂亮了,0,2025-03-23 23:02:30,牛牛！,https://www.douyin.com/user/MS4wLjABAAAAdf0aApHzvg5gsYPBSIJyYDw9BOPIWFipq_ex4OkvWYY,,未知,0,浙江
7413315072313361186,为什么我想起一冲寒山一冲关呢,6,2024-09-11 17:39:10,452553,https://www.douyin.com/user/MS4wLjABAAAANEcwB1WUc9xmf6hl-xTibUqmOcUFOWdNIY4AqvRAX0M,,未知,0,山西
